trial_id,seed,scenario,warm_start_scale,shrunk_size,true_size,estimated_size,ci_lower,ci_upper,true_in_ci,ci_width,relative_error
1795,2336105,scaled,0,50,25,31,20,39,true,19,0.2400
1796,2344024,scaled,0,50,25,31,20,39,true,19,0.2400
1797,2351943,scaled,0,50,25,31,20,39,true,19,0.2400
1798,2359862,scaled,0,50,25,31,20,39,true,19,0.2400
1799,2367781,scaled,0,50,25,31,20,39,true,19,0.2400
1800,2375700,scaled,0,50,25,31,20,39,true,19,0.2400
1801,2383619,scaled,0,50,25,31,20,39,true,19,0.2400
1802,2391538,scaled,0,50,25,31,20,39,true,19,0.2400
1803,2399457,scaled,0,50,25,31,20,39,true,19,0.2400
1804,2407376,scaled,0,50,25,31,20,39,true,19,0.2400
1805,2415295,scaled,0,50,25,31,20,39,true,19,0.2400
1806,2423214,scaled,0,50,25,31,20,39,true,19,0.2400
1807,2431133,scaled,0,50,25,31,20,39,true,19,0.2400
1808,2439052,scaled,0,50,25,31,20,39,true,19,0.2400
1809,2446971,scaled,0,50,25,31,20,39,true,19,0.2400
1810,2454890,scaled,0,50,25,31,20,39,true,19,0.2400
1811,2462809,scaled,0,50,25,31,20,39,true,19,0.2400
1812,2470728,scaled,0,50,25,31,20,39,true,19,0.2400
1813,2478647,scaled,0,50,25,31,20,39,true,19,0.2400
1814,2486566,scaled,0,50,25,31,20,39,true,19,0.2400
1815,2494485,scaled,0,50,25,31,20,39,true,19,0.2400
1816,2502404,scaled,0,50,25,31,20,39,true,19,0.2400
1817,2510323,scaled,0,50,25,31,20,39,true,19,0.2400
1818,2518242,scaled,0,50,25,31,20,39,true,19,0.2400
1819,2526161,scaled,0,50,25,31,20,39,true,19,0.2400
1820,2534080,scaled,0,50,25,31,20,39,true,19,0.2400
1821,2541999,scaled,0,50,25,31,20,39,true,19,0.2400
1822,2549918,scaled,0,50,25,31,20,39,true,19,0.2400
1823,2557837,scaled,0,50,25,31,20,39,true,19,0.2400
1824,2565756,scaled,0,50,25,31,20,39,true,19,0.2400
1825,2573675,scaled,0,50,25,31,20,39,true,19,0.2400
1826,2581594,scaled,0,50,25,31,20,39,true,19,0.2400
1827,2589513,scaled,0,50,25,31,20,39,true,19,0.2400
1828,2597432,scaled,0,50,25,31,20,39,true,19,0.2400
1829,2605351,scaled,0,50,25,31,20,39,true,19,0.2400
1830,2613270,scaled,0,50,25,31,20,39,true,19,0.2400
1831,2621189,scaled,0,50,25,31,20,39,true,19,0.2400
1832,2629108,scaled,0,50,25,31,20,39,true,19,0.2400
1833,2637027,scaled,0,50,25,31,20,39,true,19,0.2400
1834,2644946,scaled,0,50,25,31,20,39,true,19,0.2400
1835,2652865,scaled,0,50,25,31,20,39,true,19,0.2400
1836,2660784,scaled,0,50,25,31,20,39,true,19,0.2400
1837,2668703,scaled,0,50,25,31,20,39,true,19,0.2400
1838,2676622,scaled,0,50,25,31,20,39,true,19,0.2400
1839,2684541,scaled,0,50,25,31,20,39,true,19,0.2400
1840,2692460,scaled,0,50,25,31,20,39,true,19,0.2400
1841,2700379,scaled,0,50,25,31,20,39,true,19,0.2400
1842,2708298,scaled,0,50,25,31,20,39,true,19,0.2400
1843,2716217,scaled,0,50,25,31,20,39,true,19,0.2400
1844,2724136,scaled,0,50,25,31,20,39,true,19,0.2400
1845,2732055,scaled,0,50,25,31,20,39,true,19,0.2400
1846,2739974,scaled,0,50,25,31,20,39,true,19,0.2400
1847,2747893,scaled,0,50,25,31,20,39,true,19,0.2400
1848,2755812,scaled,0,50,25,31,20,39,true,19,0.2400
1849,2763731,scaled,0,50,25,31,20,39,true,19,0.2400
1850,2771650,scaled,0,50,25,31,20,39,true,19,0.2400
1851,2779569,scaled,0,50,25,31,20,39,true,19,0.2400
1852,2787488,scaled,0,50,25,31,20,39,true,19,0.2400
1853,2795407,scaled,0,50,25,31,20,39,true,19,0.2400
1854,2803326,scaled,0,50,25,31,20,39,true,19,0.2400
1855,2811245,scaled,0,50,25,31,20,39,true,19,0.2400
1856,2819164,scaled,0,50,25,31,20,39,true,19,0.2400
1857,2827083,scaled,0,50,25,31,20,39,true,19,0.2400
1858,2835002,scaled,0,50,25,31,20,39,true,19,0.2400
1859,2842921,scaled,0,50,25,31,20,39,true,19,0.2400
1860,2850840,scaled,0,50,25,31,20,39,true,19,0.2400
1861,2858759,scaled,0,50,25,31,20,39,true,19,0.2400
1862,2866678,scaled,0,50,25,31,20,39,true,19,0.2400
1863,2874597,scaled,0,50,25,31,20,39,true,19,0.2400
1864,2882516,scaled,0,50,25,31,20,39,true,19,0.2400
1865,2890435,scaled,0,50,25,31,20,39,true,19,0.2400
1866,2898354,scaled,0,50,25,31,20,39,true,19,0.2400
1867,2906273,scaled,0,50,25,31,20,39,true,19,0.2400
1868,2914192,scaled,0,50,25,31,20,39,true,19,0.2400
1869,2922111,scaled,0,50,25,31,20,39,true,19,0.2400
1870,2930030,scaled,0,50,25,31,20,39,true,19,0.2400
1871,2937949,scaled,0,50,25,31,20,39,true,19,0.2400
1872,2945868,scaled,0,50,25,31,20,39,true,19,0.2400
1873,2953787,scaled,0,50,25,31,20,39,true,19,0.2400
1874,2961706,scaled,0,50,25,31,20,39,true,19,0.2400
1875,2969625,scaled,0,50,25,31,20,39,true,19,0.2400
1876,2977544,scaled,0,50,25,31,20,39,true,19,0.2400
1877,2985463,scaled,0,50,25,31,20,39,true,19,0.2400
1878,2993382,scaled,0,50,25,31,20,39,true,19,0.2400
1879,3001301,scaled,0,50,25,31,20,39,true,19,0.2400
1880,3009220,scaled,0,50,25,31,20,39,true,19,0.2400
1881,3017139,scaled,0,50,25,31,20,39,true,19,0.2400
1882,3025058,scaled,0,50,25,31,20,39,true,19,0.2400
1883,3032977,scaled,0,50,25,31,20,39,true,19,0.2400
1884,3040896,scaled,0,50,25,31,20,39,true,19,0.2400
1885,3048815,scaled,0,50,25,31,20,39,true,19,0.2400
1886,3056734,scaled,0,50,25,31,20,39,true,19,0.2400
1887,3064653,scaled,0,50,25,31,20,39,true,19,0.2400
1888,3072572,scaled,0,50,25,31,20,39,true,19,0.2400
1889,3080491,scaled,0,50,25,31,20,39,true,19,0.2400
1890,3088410,scaled,0,50,25,31,20,39,true,19,0.2400
1891,3096329,scaled,0,50,25,31,20,39,true,19,0.2400
1892,3104248,scaled,0,50,25,31,20,39,true,19,0.2400
1893,3112167,scaled,0,50,25,31,20,39,true,19,0.2400
1894,3120086,scaled,0,50,25,31,20,39,true,19,0.2400
1895,3128005,scaled,0,50,25,31,20,39,true,19,0.2400
1896,3135924,scaled,0,50,25,31,20,39,true,19,0.2400
1897,3143843,scaled,0,50,25,31,20,39,true,19,0.2400
1898,3151762,scaled,0,50,25,31,20,39,true,19,0.2400
1899,3159681,scaled,0,50,25,31,20,39,true,19,0.2400
1900,3167600,scaled,0,50,25,31,20,39,true,19,0.2400
1901,3175519,scaled,0,50,25,31,20,39,true,19,0.2400
1902,3183438,scaled,0,50,25,31,20,39,true,19,0.2400
1903,3191357,scaled,0,50,25,31,20,39,true,19,0.2400
1904,3199276,scaled,0,50,25,31,20,39,true,19,0.2400
1905,3207195,scaled,0,50,25,31,20,39,true,19,0.2400
1906,3215114,scaled,0,50,25,31,20,39,true,19,0.2400
1907,3223033,scaled,0,50,25,31,20,39,true,19,0.2400
1908,3230952,scaled,0,50,25,31,20,39,true,19,0.2400
1909,3238871,scaled,0,50,25,31,20,39,true,19,0.2400
1910,3246790,scaled,0,50,25,31,20,39,true,19,0.2400
1911,3254709,scaled,0,50,25,31,20,39,true,19,0.2400
1912,3262628,scaled,0,50,25,31,20,39,true,19,0.2400
1913,3270547,scaled,0,50,25,31,20,39,true,19,0.2400
1914,3278466,scaled,0,50,25,31,20,39,true,19,0.2400
1915,3286385,scaled,0,50,25,31,20,39,true,19,0.2400
1916,3294304,scaled,0,50,25,31,20,39,true,19,0.2400
1917,3302223,scaled,0,50,25,31,20,39,true,19,0.2400
1918,3310142,scaled,0,50,25,31,20,39,true,19,0.2400
1919,3318061,scaled,0,50,25,31,20,39,true,19,0.2400
1920,3325980,scaled,0,50,25,31,20,39,true,19,0.2400
1921,3333899,scaled,0,50,25,31,20,39,true,19,0.2400
1922,3341818,scaled,0,50,25,31,20,39,true,19,0.2400
1923,3349737,scaled,0,50,25,31,20,39,true,19,0.2400
1924,3357656,scaled,0,50,25,31,20,39,true,19,0.2400
1925,3365575,scaled,0,50,25,31,20,39,true,19,0.2400
1926,3373494,scaled,0,50,25,31,20,39,true,19,0.2400
1927,3381413,scaled,0,50,25,31,20,39,true,19,0.2400
1928,3389332,scaled,0,50,25,31,20,39,true,19,0.2400
1929,3397251,scaled,0,50,25,31,20,39,true,19,0.2400
1930,3405170,scaled,0,50,25,31,20,39,true,19,0.2400
1931,3413089,scaled,0,50,25,31,20,39,true,19,0.2400
1932,3421008,scaled,0,50,25,31,20,39,true,19,0.2400
1933,3428927,scaled,0,50,25,31,20,39,true,19,0.2400
1934,3436846,scaled,0,50,25,31,20,39,true,19,0.2400
1935,3444765,scaled,0,50,25,31,20,39,true,19,0.2400
1936,3452684,scaled,0,50,25,31,20,39,true,19,0.2400
1937,3460603,scaled,0,50,25,31,20,39,true,19,0.2400
1938,3468522,scaled,0,50,25,31,20,39,true,19,0.2400
1939,3476441,scaled,0,50,25,31,20,39,true,19,0.2400
1940,3484360,scaled,0,50,25,31,20,39,true,19,0.2400
1941,3492279,scaled,0,50,25,31,20,39,true,19,0.2400
1942,3500198,scaled,0,50,25,31,20,39,true,19,0.2400
1943,3508117,scaled,0,50,25,31,20,39,true,19,0.2400
1944,3516036,scaled,0,50,25,31,20,39,true,19,0.2400
1945,3523955,scaled,0,50,25,31,20,39,true,19,0.2400
1946,3531874,scaled,0,50,25,31,20,39,true,19,0.2400
1947,3539793,scaled,0,50,25,31,20,39,true,19,0.2400
1948,3547712,scaled,0,50,25,31,20,39,true,19,0.2400
1949,3555631,scaled,0,50,25,31,20,39,true,19,0.2400
1950,3563550,scaled,0,50,25,31,20,39,true,19,0.2400
1951,3571469,scaled,0,50,25,31,20,39,true,19,0.2400
1952,3579388,scaled,0,50,25,31,20,39,true,19,0.2400
1953,3587307,scaled,0,50,25,31,20,39,true,19,0.2400
1954,3595226,scaled,0,50,25,31,20,39,true,19,0.2400
1955,3603145,scaled,0,50,25,31,20,39,true,19,0.2400
1956,3611064,scaled,0,50,25,31,20,39,true,19,0.2400
1957,3618983,scaled,0,50,25,31,20,39,true,19,0.2400
1958,3626902,scaled,0,50,25,31,20,39,true,19,0.2400
1959,3634821,scaled,0,50,25,31,20,39,true,19,0.2400
1960,3642740,scaled,0,50,25,31,20,39,true,19,0.2400
1961,3650659,scaled,0,50,25,31,20,39,true,19,0.2400
1962,3658578,scaled,0,50,25,31,20,39,true,19,0.2400
1963,3666497,scaled,0,50,25,31,20,39,true,19,0.2400
1964,3674416,scaled,0,50,25,31,20,39,true,19,0.2400
1965,3682335,scaled,0,50,25,31,20,39,true,19,0.2400
1966,3690254,scaled,0,50,25,31,20,39,true,19,0.2400
1967,3698173,scaled,0,50,25,31,20,39,true,19,0.2400
1968,3706092,scaled,0,50,25,31,20,39,true,19,0.2400
1969,3714011,scaled,0,50,25,31,20,39,true,19,0.2400
1970,3721930,scaled,0,50,25,31,20,39,true,19,0.2400
1971,3729849,scaled,0,50,25,31,20,39,true,19,0.2400
1972,3737768,scaled,0,50,25,31,20,39,true,19,0.2400
1973,3745687,scaled,0,50,25,31,20,39,true,19,0.2400
1974,3753606,scaled,0,50,25,31,20,39,true,19,0.2400
1975,3761525,scaled,0,50,25,31,20,39,true,19,0.2400
1976,3769444,scaled,0,50,25,31,20,39,true,19,0.2400
1977,3777363,scaled,0,50,25,31,20,39,true,19,0.2400
1978,3785282,scaled,0,50,25,31,20,39,true,19,0.2400
1979,3793201,scaled,0,50,25,31,20,39,true,19,0.2400
1980,3801120,scaled,0,50,25,31,20,39,true,19,0.2400
1981,3809039,scaled,0,50,25,31,20,39,true,19,0.2400
1982,3816958,scaled,0,50,25,31,20,39,true,19,0.2400
1983,3824877,scaled,0,50,25,31,20,39,true,19,0.2400
1984,3832796,scaled,0,50,25,31,20,39,true,19,0.2400
1985,3840715,scaled,0,50,25,31,20,39,true,19,0.2400
1986,3848634,scaled,0,50,25,31,20,39,true,19,0.2400
1987,3856553,scaled,0,50,25,31,20,39,true,19,0.2400
1988,3864472,scaled,0,50,25,31,20,39,true,19,0.2400
1989,3872391,scaled,0,50,25,31,20,39,true,19,0.2400
1990,3880310,scaled,0,50,25,31,20,39,true,19,0.2400
1991,3888229,scaled,0,50,25,31,20,39,true,19,0.2400
1992,3896148,scaled,0,50,25,31,20,39,true,19,0.2400
1993,3904067,scaled,0,50,25,31,20,39,true,19,0.2400
1994,3911986,scaled,0,50,25,31,20,39,true,19,0.2400
1995,3919905,scaled,0,50,25,31,20,39,true,19,0.2400
1996,3927824,scaled,0,50,25,31,20,39,true,19,0.2400
1997,3935743,scaled,0,50,25,31,20,39,true,19,0.2400
1998,3943662,scaled,0,50,25,31,20,39,true,19,0.2400
1999,3951581,scaled,0,50,25,31,20,39,true,19,0.2400
2000,0,scaled,0.5,50,25,25,20,30,true,10,0.0000
2001,7919,scaled,0.5,50,25,25,20,30,true,10,0.0000
2002,15838,scaled,0.5,50,25,27,22,32,true,10,0.0800
2003,23757,scaled,0.5,50,25,25,20,31,true,11,0.0000
2004,31676,scaled,0.5,50,25,28,22,33,true,11,0.1200
2005,39595,scaled,0.5,50,25,23,19,28,true,9,0.0800
2006,47514,scaled,0.5,50,25,26,21,31,true,10,0.0400
2007,55433,scaled,0.5,50,25,26,21,32,true,11,0.0400
2008,63352,scaled,0.5,50,25,22,17,27,true,10,0.1200
2009,71271,scaled,0.5,50,25,25,20,30,true,10,0.0000
2010,79190,scaled,0.5,50,25,24,19,29,true,10,0.0400
2011,87109,scaled,0.5,50,25,27,21,32,true,11,0.0800
2012,95028,scaled,0.5,50,25,26,21,31,true,10,0.0400
2013,102947,scaled,0.5,50,25,26,21,31,true,10,0.0400
2014,110866,scaled,0.5,50,25,25,20,30,true,10,0.0000
2015,118785,scaled,0.5,50,25,25,20,30,true,10,0.0000
2016,126704,scaled,0.5,50,25,25,20,30,true,10,0.0000
2017,134623,scaled,0.5,50,25,25,20,30,true,10,0.0000
2018,142542,scaled,0.5,50,25,26,21,31,true,10,0.0400
2019,150461,scaled,0.5,50,25,26,21,32,true,11,0.0400
2020,158380,scaled,0.5,50,25,24,19,28,true,9,0.0400
2021,166299,scaled,0.5,50,25,25,20,30,true,10,0.0000
2022,174218,scaled,0.5,50,25,28,23,33,true,10,0.1200
2023,182137,scaled,0.5,50,25,23,19,28,true,9,0.0800
2024,190056,scaled,0.5,50,25,23,18,28,true,10,0.0800
2025,197975,scaled,0.5,50,25,22,18,27,true,9,0.1200
2026,205894,scaled,0.5,50,25,26,21,31,true,10,0.0400
2027,213813,scaled,0.5,50,25,21,16,26,true,10,0.1600
2028,221732,scaled,0.5,50,25,31,25,36,true,11,0.2400
2029,229651,scaled,0.5,50,25,25,20,30,true,10,0.0000
2030,237570,scaled,0.5,50,25,25,20,31,true,11,0.0000
2031,245489,scaled,0.5,50,25,27,21,32,true,11,0.0800
2032,253408,scaled,0.5,50,25,28,22,33,true,11,0.1200
2033,261327,scaled,0.5,50,25,24,19,29,true,10,0.0400
2034,269246,scaled,0.5,50,25,25,20,30,true,10,0.0000
2035,277165,scaled,0.5,50,25,27,22,32,true,10,0.0800
2036,285084,scaled,0.5,50,25,25,20,30,true,10,0.0000
2037,293003,scaled,0.5,50,25,28,22,33,true,11,0.1200
2038,300922,scaled,0.5,50,25,24,19,29,true,10,0.0400
2039,308841,scaled,0.5,50,25,26,21,31,true,10,0.0400
2040,316760,scaled,0.5,50,25,25,20,30,true,10,0.0000
2041,324679,scaled,0.5,50,25,24,19,29,true,10,0.0400
2042,332598,scaled,0.5,50,25,25,20,30,true,10,0.0000
2043,340517,scaled,0.5,50,25,25,20,30,true,10,0.0000
2044,348436,scaled,0.5,50,25,26,21,31,true,10,0.0400
2045,356355,scaled,0.5,50,25,23,18,28,true,10,0.0800
2046,364274,scaled,0.5,50,25,27,22,32,true,10,0.0800
2047,372193,scaled,0.5,50,25,25,20,30,true,10,0.0000
2048,380112,scaled,0.5,50,25,26,21,31,true,10,0.0400
2049,388031,scaled,0.5,50,25,25,20,31,true,11,0.0000
2050,395950,scaled,0.5,50,25,28,23,33,true,10,0.1200
2051,403869,scaled,0.5,50,25,24,19,29,true,10,0.0400
2052,411788,scaled,0.5,50,25,25,20,30,true,10,0.0000
2053,419707,scaled,0.5,50,25,24,19,29,true,10,0.0400
2054,427626,scaled,0.5,50,25,22,17,27,true,10,0.1200
2055,435545,scaled,0.5,50,25,25,20,30,true,10,0.0000
2056,443464,scaled,0.5,50,25,24,19,28,true,9,0.0400
2057,451383,scaled,0.5,50,25,26,21,31,true,10,0.0400
2058,459302,scaled,0.5,50,25,26,21,31,true,10,0.0400
2059,467221,scaled,0.5,50,25,26,21,31,true,10,0.0400
2060,475140,scaled,0.5,50,25,23,18,28,true,10,0.0800
2061,483059,scaled,0.5,50,25,28,22,33,true,11,0.1200
2062,490978,scaled,0.5,50,25,25,20,30,true,10,0.0000
2063,498897,scaled,0.5,50,25,26,21,31,true,10,0.0400
2064,506816,scaled,0.5,50,25,22,18,27,true,9,0.1200
2065,514735,scaled,0.5,50,25,26,21,31,true,10,0.0400
2066,522654,scaled,0.5,50,25,26,21,31,true,10,0.0400
2067,530573,scaled,0.5,50,25,26,21,31,true,10,0.0400
2068,538492,scaled,0.5,50,25,25,20,30,true,10,0.0000
2069,546411,scaled,0.5,50,25,27,22,32,true,10,0.0800
2070,554330,scaled,0.5,50,25,26,21,31,true,10,0.0400
2071,562249,scaled,0.5,50,25,28,23,33,true,10,0.1200
2072,570168,scaled,0.5,50,25,26,21,31,true,10,0.0400
2073,578087,scaled,0.5,50,25,27,21,32,true,11,0.0800
2074,586006,scaled,0.5,50,25,27,22,32,true,10,0.0800
2075,593925,scaled,0.5,50,25,25,20,30,true,10,0.0000
2076,601844,scaled,0.5,50,25,25,20,30,true,10,0.0000
2077,609763,scaled,0.5,50,25,25,20,30,true,10,0.0000
2078,617682,scaled,0.5,50,25,22,17,27,true,10,0.1200
2079,625601,scaled,0.5,50,25,25,20,30,true,10,0.0000
2080,633520,scaled,0.5,50,25,26,21,31,true,10,0.0400
2081,641439,scaled,0.5,50,25,22,18,27,true,9,0.1200
2082,649358,scaled,0.5,50,25,25,20,30,true,10,0.0000
2083,657277,scaled,0.5,50,25,26,21,31,true,10,0.0400
2084,665196,scaled,0.5,50,25,29,24,34,true,10,0.1600
2085,673115,scaled,0.5,50,25,25,20,30,true,10,0.0000
2086,681034,scaled,0.5,50,25,25,20,30,true,10,0.0000
2087,688953,scaled,0.5,50,25,28,22,33,true,11,0.1200
2088,696872,scaled,0.5,50,25,24,19,29,true,10,0.0400
2089,704791,scaled,0.5,50,25,26,21,31,true,10,0.0400
2090,712710,scaled,0.5,50,25,25,20,30,true,10,0.0000
2091,720629,scaled,0.5,50,25,26,21,31,true,10,0.0400
2092,728548,scaled,0.5,50,25,27,22,32,true,10,0.0800
2093,736467,scaled,0.5,50,25,24,19,29,true,10,0.0400
2094,744386,scaled,0.5,50,25,26,21,31,true,10,0.0400
2095,752305,scaled,0.5,50,25,29,24,34,true,10,0.1600
2096,760224,scaled,0.5,50,25,27,21,32,true,11,0.0800
2097,768143,scaled,0.5,50,25,25,20,30,true,10,0.0000
2098,776062,scaled,0.5,50,25,26,21,31,true,10,0.0400
2099,783981,scaled,0.5,50,25,26,21,31,true,10,0.0400
2100,791900,scaled,0.5,50,25,27,22,32,true,10,0.0800
2101,799819,scaled,0.5,50,25,24,19,29,true,10,0.0400
2102,807738,scaled,0.5,50,25,26,21,31,true,10,0.0400
2103,815657,scaled,0.5,50,25,25,20,30,true,10,0.0000
2104,823576,scaled,0.5,50,25,27,22,32,true,10,0.0800
2105,831495,scaled,0.5,50,25,26,21,31,true,10,0.0400
2106,839414,scaled,0.5,50,25,23,18,28,true,10,0.0800
2107,847333,scaled,0.5,50,25,26,21,31,true,10,0.0400
2108,855252,scaled,0.5,50,25,26,21,31,true,10,0.0400
2109,863171,scaled,0.5,50,25,27,22,32,true,10,0.0800
2110,871090,scaled,0.5,50,25,25,20,30,true,10,0.0000
2111,879009,scaled,0.5,50,25,26,21,31,true,10,0.0400
2112,886928,scaled,0.5,50,25,25,20,30,true,10,0.0000
2113,894847,scaled,0.5,50,25,25,20,31,true,11,0.0000
2114,902766,scaled,0.5,50,25,27,22,32,true,10,0.0800
2115,910685,scaled,0.5,50,25,23,18,28,true,10,0.0800
2116,918604,scaled,0.5,50,25,26,21,32,true,11,0.0400
2117,926523,scaled,0.5,50,25,27,22,32,true,10,0.0800
2118,934442,scaled,0.5,50,25,24,19,29,true,10,0.0400
2119,942361,scaled,0.5,50,25,24,19,29,true,10,0.0400
2120,950280,scaled,0.5,50,25,23,18,28,true,10,0.0800
2121,958199,scaled,0.5,50,25,27,21,32,true,11,0.0800
2122,966118,scaled,0.5,50,25,26,21,31,true,10,0.0400
2123,974037,scaled,0.5,50,25,27,22,32,true,10,0.0800
2124,981956,scaled,0.5,50,25,22,17,27,true,10,0.1200
2125,989875,scaled,0.5,50,25,25,20,30,true,10,0.0000
2126,997794,scaled,0.5,50,25,25,20,30,true,10,0.0000
2127,1005713,scaled,0.5,50,25,27,22,32,true,10,0.0800
2128,1013632,scaled,0.5,50,25,24,19,29,true,10,0.0400
2129,1021551,scaled,0.5,50,25,24,19,29,true,10,0.0400
2130,1029470,scaled,0.5,50,25,25,20,30,true,10,0.0000
2131,1037389,scaled,0.5,50,25,29,23,34,true,11,0.1600
2132,1045308,scaled,0.5,50,25,28,23,33,true,10,0.1200
2133,1053227,scaled,0.5,50,25,25,20,30,true,10,0.0000
2134,1061146,scaled,0.5,50,25,27,22,32,true,10,0.0800
2135,1069065,scaled,0.5,50,25,28,22,33,true,11,0.1200
2136,1076984,scaled,0.5,50,25,26,21,31,true,10,0.0400
2137,1084903,scaled,0.5,50,25,26,21,31,true,10,0.0400
2138,1092822,scaled,0.5,50,25,24,19,29,true,10,0.0400
2139,1100741,scaled,0.5,50,25,23,18,28,true,10,0.0800
2140,1108660,scaled,0.5,50,25,24,19,28,true,9,0.0400
2141,1116579,scaled,0.5,50,25,24,19,29,true,10,0.0400
2142,1124498,scaled,0.5,50,25,29,23,34,true,11,0.1600
2143,1132417,scaled,0.5,50,25,29,23,34,true,11,0.1600
2144,1140336,scaled,0.5,50,25,23,19,28,true,9,0.0800
2145,1148255,scaled,0.5,50,25,24,19,29,true,10,0.0400
2146,1156174,scaled,0.5,50,25,26,21,31,true,10,0.0400
2147,1164093,scaled,0.5,50,25,23,18,28,true,10,0.0800
2148,1172012,scaled,0.5,50,25,26,21,31,true,10,0.0400
2149,1179931,scaled,0.5,50,25,25,20,30,true,10,0.0000
2150,1187850,scaled,0.5,50,25,27,22,32,true,10,0.0800
2151,1195769,scaled,0.5,50,25,25,20,30,true,10,0.0000
2152,1203688,scaled,0.5,50,25,25,20,31,true,11,0.0000
2153,1211607,scaled,0.5,50,25,26,21,31,true,10,0.0400
2154,1219526,scaled,0.5,50,25,23,18,28,true,10,0.0800
2155,1227445,scaled,0.5,50,25,28,22,33,true,11,0.1200
2156,1235364,scaled,0.5,50,25,25,20,30,true,10,0.0000
2157,1243283,scaled,0.5,50,25,23,18,28,true,10,0.0800
2158,1251202,scaled,0.5,50,25,26,21,31,true,10,0.0400
2159,1259121,scaled,0.5,50,25,22,17,27,true,10,0.1200
2160,1267040,scaled,0.5,50,25,25,20,31,true,11,0.0000
2161,1274959,scaled,0.5,50,25,22,17,26,true,9,0.1200
2162,1282878,scaled,0.5,50,25,24,19,29,true,10,0.0400
2163,1290797,scaled,0.5,50,25,26,21,31,true,10,0.0400
2164,1298716,scaled,0.5,50,25,25,20,30,true,10,0.0000
2165,1306635,scaled,0.5,50,25,25,20,30,true,10,0.0000
2166,1314554,scaled,0.5,50,25,25,20,30,true,10,0.0000
2167,1322473,scaled,0.5,50,25,27,22,32,true,10,0.0800
2168,1330392,scaled,0.5,50,25,28,23,33,true,10,0.1200
2169,1338311,scaled,0.5,50,25,26,21,31,true,10,0.0400
2170,1346230,scaled,0.5,50,25,27,22,32,true,10,0.0800
2171,1354149,scaled,0.5,50,25,26,21,32,true,11,0.0400
2172,1362068,scaled,0.5,50,25,25,20,30,true,10,0.0000
2173,1369987,scaled,0.5,50,25,25,20,30,true,10,0.0000
2174,1377906,scaled,0.5,50,25,26,21,31,true,10,0.0400
2175,1385825,scaled,0.5,50,25,27,22,32,true,10,0.0800
2176,1393744,scaled,0.5,50,25,25,20,31,true,11,0.0000
2177,1401663,scaled,0.5,50,25,26,21,31,true,10,0.0400
2178,1409582,scaled,0.5,50,25,26,21,31,true,10,0.0400
2179,1417501,scaled,0.5,50,25,23,18,28,true,10,0.0800
2180,1425420,scaled,0.5,50,25,25,20,30,true,10,0.0000
2181,1433339,scaled,0.5,50,25,25,20,30,true,10,0.0000
2182,1441258,scaled,0.5,50,25,25,20,30,true,10,0.0000
2183,1449177,scaled,0.5,50,25,24,19,29,true,10,0.0400
2184,1457096,scaled,0.5,50,25,26,21,32,true,11,0.0400
2185,1465015,scaled,0.5,50,25,24,19,29,true,10,0.0400
2186,1472934,scaled,0.5,50,25,25,20,30,true,10,0.0000
2187,1480853,scaled,0.5,50,25,22,18,27,true,9,0.1200
2188,1488772,scaled,0.5,50,25,25,20,30,true,10,0.0000
2189,1496691,scaled,0.5,50,25,27,22,32,true,10,0.0800
2190,1504610,scaled,0.5,50,25,25,20,31,true,11,0.0000
2191,1512529,scaled,0.5,50,25,27,21,32,true,11,0.0800
2192,1520448,scaled,0.5,50,25,24,19,29,true,10,0.0400
2193,1528367,scaled,0.5,50,25,26,21,31,true,10,0.0400
2194,1536286,scaled,0.5,50,25,25,20,30,true,10,0.0000
2195,1544205,scaled,0.5,50,25,25,20,30,true,10,0.0000
2196,1552124,scaled,0.5,50,25,26,21,31,true,10,0.0400
2197,1560043,scaled,0.5,50,25,25,20,30,true,10,0.0000
2198,1567962,scaled,0.5,50,25,26,21,31,true,10,0.0400
2199,1575881,scaled,0.5,50,25,22,17,27,true,10,0.1200
2200,1583800,scaled,0.5,50,25,27,22,32,true,10,0.0800
2201,1591719,scaled,0.5,50,25,25,20,30,true,10,0.0000
2202,1599638,scaled,0.5,50,25,27,22,32,true,10,0.0800
2203,1607557,scaled,0.5,50,25,26,21,31,true,10,0.0400
2204,1615476,scaled,0.5,50,25,24,19,29,true,10,0.0400
2205,1623395,scaled,0.5,50,25,22,18,27,true,9,0.1200
2206,1631314,scaled,0.5,50,25,23,18,27,true,9,0.0800
2207,1639233,scaled,0.5,50,25,28,22,33,true,11,0.1200
2208,1647152,scaled,0.5,50,25,27,22,32,true,10,0.0800
2209,1655071,scaled,0.5,50,25,26,21,31,true,10,0.0400
2210,1662990,scaled,0.5,50,25,26,21,31,true,10,0.0400
2211,1670909,scaled,0.5,50,25,24,19,29,true,10,0.0400
2212,1678828,scaled,0.5,50,25,26,21,31,true,10,0.0400
2213,1686747,scaled,0.5,50,25,26,21,31,true,10,0.0400
2214,1694666,scaled,0.5,50,25,23,18,28,true,10,0.0800
2215,1702585,scaled,0.5,50,25,27,22,32,true,10,0.0800
2216,1710504,scaled,0.5,50,25,25,20,31,true,11,0.0000
2217,1718423,scaled,0.5,50,25,25,20,30,true,10,0.0000
2218,1726342,scaled,0.5,50,25,25,20,31,true,11,0.0000
2219,1734261,scaled,0.5,50,25,27,22,32,true,10,0.0800
