trial_id,seed,scenario,true_size,estimated_size,ci_lower,ci_upper,ci_width,true_in_ci,warmup_samples,relative_error
364,2882516,filter_10pct,100,96,86.00,108.00,22.00,true,200,0.040000
365,2890435,filter_10pct,100,95,85.00,106.00,21.00,true,200,0.050000
366,2898354,filter_10pct,100,102,91.00,114.00,23.00,true,200,0.020000
367,2906273,filter_10pct,100,97,87.00,109.00,22.00,true,200,0.030000
368,2914192,filter_10pct,100,101,91.00,113.00,22.00,true,200,0.010000
369,2922111,filter_10pct,100,94,84.00,106.00,22.00,true,200,0.060000
370,2930030,filter_10pct,100,110,99.00,123.00,24.00,true,200,0.100000
371,2937949,filter_10pct,100,109,97.00,122.00,25.00,true,200,0.090000
372,2945868,filter_10pct,100,103,92.00,115.00,23.00,true,200,0.030000
373,2953787,filter_10pct,100,96,86.00,108.00,22.00,true,200,0.040000
374,2961706,filter_10pct,100,105,94.00,117.00,23.00,true,200,0.050000
375,2969625,filter_10pct,100,91,81.00,102.00,21.00,true,200,0.090000
376,2977544,filter_10pct,100,94,84.00,105.00,21.00,true,200,0.060000
377,2985463,filter_10pct,100,92,82.00,103.00,21.00,true,200,0.080000
378,2993382,filter_10pct,100,110,99.00,123.00,24.00,true,200,0.100000
379,3001301,filter_10pct,100,96,86.00,107.00,21.00,true,200,0.040000
380,3009220,filter_10pct,100,90,81.00,101.00,20.00,true,200,0.100000
381,3017139,filter_10pct,100,98,88.00,110.00,22.00,true,200,0.020000
382,3025058,filter_10pct,100,99,88.00,111.00,23.00,true,200,0.010000
383,3032977,filter_10pct,100,111,100.00,124.00,24.00,true,200,0.110000
384,3040896,filter_10pct,100,100,90.00,112.00,22.00,true,200,0.000000
385,3048815,filter_10pct,100,89,80.00,100.00,20.00,true,200,0.110000
386,3056734,filter_10pct,100,105,94.00,117.00,23.00,true,200,0.050000
387,3064653,filter_10pct,100,110,98.00,123.00,25.00,true,200,0.100000
388,3072572,filter_10pct,100,98,88.00,110.00,22.00,true,200,0.020000
389,3080491,filter_10pct,100,96,86.00,107.00,21.00,true,200,0.040000
390,3088410,filter_10pct,100,89,79.00,100.00,21.00,true,200,0.110000
391,3096329,filter_10pct,100,105,94.00,118.00,24.00,true,200,0.050000
392,3104248,filter_10pct,100,96,86.00,107.00,21.00,true,200,0.040000
393,3112167,filter_10pct,100,96,85.00,107.00,22.00,true,200,0.040000
394,3120086,filter_10pct,100,105,94.00,117.00,23.00,true,200,0.050000
395,3128005,filter_10pct,100,88,79.00,99.00,20.00,false,200,0.120000
396,3135924,filter_10pct,100,94,84.00,105.00,21.00,true,200,0.060000
397,3143843,filter_10pct,100,101,90.00,113.00,23.00,true,200,0.010000
398,3151762,filter_10pct,100,98,88.00,110.00,22.00,true,200,0.020000
399,3159681,filter_10pct,100,114,102.00,127.00,25.00,false,200,0.140000
400,3167600,filter_10pct,100,99,88.00,110.00,22.00,true,200,0.010000
401,3175519,filter_10pct,100,105,94.00,117.00,23.00,true,200,0.050000
402,3183438,filter_10pct,100,101,90.00,113.00,23.00,true,200,0.010000
403,3191357,filter_10pct,100,105,94.00,118.00,24.00,true,200,0.050000
404,3199276,filter_10pct,100,105,94.00,118.00,24.00,true,200,0.050000
405,3207195,filter_10pct,100,101,90.00,112.00,22.00,true,200,0.010000
406,3215114,filter_10pct,100,83,74.00,93.00,19.00,false,200,0.170000
407,3223033,filter_10pct,100,101,90.00,112.00,22.00,true,200,0.010000
408,3230952,filter_10pct,100,107,95.00,119.00,24.00,true,200,0.070000
409,3238871,filter_10pct,100,103,92.00,115.00,23.00,true,200,0.030000
410,3246790,filter_10pct,100,100,89.00,112.00,23.00,true,200,0.000000
411,3254709,filter_10pct,100,97,87.00,109.00,22.00,true,200,0.030000
412,3262628,filter_10pct,100,98,87.00,109.00,22.00,true,200,0.020000
413,3270547,filter_10pct,100,104,93.00,116.00,23.00,true,200,0.040000
414,3278466,filter_10pct,100,98,88.00,110.00,22.00,true,200,0.020000
415,3286385,filter_10pct,100,98,87.00,109.00,22.00,true,200,0.020000
416,3294304,filter_10pct,100,98,87.00,109.00,22.00,true,200,0.020000
417,3302223,filter_10pct,100,97,87.00,109.00,22.00,true,200,0.030000
418,3310142,filter_10pct,100,98,87.00,109.00,22.00,true,200,0.020000
419,3318061,filter_10pct,100,101,90.00,113.00,23.00,true,200,0.010000
420,3325980,filter_10pct,100,101,90.00,113.00,23.00,true,200,0.010000
421,3333899,filter_10pct,100,95,85.00,107.00,22.00,true,200,0.050000
422,3341818,filter_10pct,100,99,89.00,111.00,22.00,true,200,0.010000
423,3349737,filter_10pct,100,100,89.00,111.00,22.00,true,200,0.000000
424,3357656,filter_10pct,100,98,87.00,109.00,22.00,true,200,0.020000
425,3365575,filter_10pct,100,97,86.00,108.00,22.00,true,200,0.030000
426,3373494,filter_10pct,100,107,95.00,119.00,24.00,true,200,0.070000
427,3381413,filter_10pct,100,104,93.00,117.00,24.00,true,200,0.040000
428,3389332,filter_10pct,100,99,88.00,111.00,23.00,true,200,0.010000
429,3397251,filter_10pct,100,102,92.00,115.00,23.00,true,200,0.020000
430,3405170,filter_10pct,100,92,82.00,103.00,21.00,true,200,0.080000
431,3413089,filter_10pct,100,93,83.00,104.00,21.00,true,200,0.070000
432,3421008,filter_10pct,100,100,90.00,112.00,22.00,true,200,0.000000
433,3428927,filter_10pct,100,93,83.00,104.00,21.00,true,200,0.070000
434,3436846,filter_10pct,100,104,93.00,117.00,24.00,true,200,0.040000
435,3444765,filter_10pct,100,101,90.00,112.00,22.00,true,200,0.010000
436,3452684,filter_10pct,100,95,85.00,106.00,21.00,true,200,0.050000
437,3460603,filter_10pct,100,115,103.00,128.00,25.00,false,200,0.150000
438,3468522,filter_10pct,100,102,91.00,114.00,23.00,true,200,0.020000
439,3476441,filter_10pct,100,95,85.00,107.00,22.00,true,200,0.050000
440,3484360,filter_10pct,100,86,77.00,97.00,20.00,false,200,0.140000
441,3492279,filter_10pct,100,96,86.00,108.00,22.00,true,200,0.040000
442,3500198,filter_10pct,100,97,87.00,109.00,22.00,true,200,0.030000
443,3508117,filter_10pct,100,92,82.00,103.00,21.00,true,200,0.080000
444,3516036,filter_10pct,100,104,93.00,116.00,23.00,true,200,0.040000
445,3523955,filter_10pct,100,98,88.00,110.00,22.00,true,200,0.020000
446,3531874,filter_10pct,100,98,88.00,110.00,22.00,true,200,0.020000
447,3539793,filter_10pct,100,103,92.00,116.00,24.00,true,200,0.030000
448,3547712,filter_10pct,100,103,92.00,116.00,24.00,true,200,0.030000
449,3555631,filter_10pct,100,109,97.00,122.00,25.00,true,200,0.090000
450,3563550,filter_10pct,100,98,87.00,109.00,22.00,true,200,0.020000
451,3571469,filter_10pct,100,101,90.00,113.00,23.00,true,200,0.010000
452,3579388,filter_10pct,100,90,80.00,100.00,20.00,true,200,0.100000
453,3587307,filter_10pct,100,92,82.00,103.00,21.00,true,200,0.080000
454,3595226,filter_10pct,100,106,95.00,119.00,24.00,true,200,0.060000
455,3603145,filter_10pct,100,104,93.00,116.00,23.00,true,200,0.040000
456,3611064,filter_10pct,100,106,95.00,119.00,24.00,true,200,0.060000
457,3618983,filter_10pct,100,103,92.00,115.00,23.00,true,200,0.030000
458,3626902,filter_10pct,100,93,83.00,104.00,21.00,true,200,0.070000
459,3634821,filter_10pct,100,93,83.00,104.00,21.00,true,200,0.070000
460,3642740,filter_10pct,100,93,83.00,104.00,21.00,true,200,0.070000
461,3650659,filter_10pct,100,99,89.00,111.00,22.00,true,200,0.010000
462,3658578,filter_10pct,100,106,95.00,119.00,24.00,true,200,0.060000
463,3666497,filter_10pct,100,93,83.00,105.00,22.00,true,200,0.070000
464,3674416,filter_10pct,100,100,90.00,112.00,22.00,true,200,0.000000
465,3682335,filter_10pct,100,103,92.00,115.00,23.00,true,200,0.030000
466,3690254,filter_10pct,100,104,93.00,117.00,24.00,true,200,0.040000
467,3698173,filter_10pct,100,108,97.00,121.00,24.00,true,200,0.080000
468,3706092,filter_10pct,100,115,103.00,128.00,25.00,false,200,0.150000
469,3714011,filter_10pct,100,109,97.00,122.00,25.00,true,200,0.090000
470,3721930,filter_10pct,100,98,87.00,109.00,22.00,true,200,0.020000
471,3729849,filter_10pct,100,101,90.00,113.00,23.00,true,200,0.010000
472,3737768,filter_10pct,100,105,94.00,118.00,24.00,true,200,0.050000
473,3745687,filter_10pct,100,110,98.00,122.00,24.00,true,200,0.100000
474,3753606,filter_10pct,100,104,93.00,116.00,23.00,true,200,0.040000
475,3761525,filter_10pct,100,101,90.00,113.00,23.00,true,200,0.010000
476,3769444,filter_10pct,100,108,97.00,121.00,24.00,true,200,0.080000
477,3777363,filter_10pct,100,105,94.00,118.00,24.00,true,200,0.050000
478,3785282,filter_10pct,100,97,87.00,109.00,22.00,true,200,0.030000
479,3793201,filter_10pct,100,96,86.00,108.00,22.00,true,200,0.040000
480,3801120,filter_10pct,100,104,93.00,117.00,24.00,true,200,0.040000
481,3809039,filter_10pct,100,93,83.00,104.00,21.00,true,200,0.070000
482,3816958,filter_10pct,100,92,82.00,103.00,21.00,true,200,0.080000
483,3824877,filter_10pct,100,102,91.00,114.00,23.00,true,200,0.020000
484,3832796,filter_10pct,100,98,87.00,109.00,22.00,true,200,0.020000
485,3840715,filter_10pct,100,94,84.00,105.00,21.00,true,200,0.060000
486,3848634,filter_10pct,100,92,82.00,103.00,21.00,true,200,0.080000
487,3856553,filter_10pct,100,95,85.00,106.00,21.00,true,200,0.050000
488,3864472,filter_10pct,100,108,96.00,120.00,24.00,true,200,0.080000
489,3872391,filter_10pct,100,93,83.00,104.00,21.00,true,200,0.070000
490,3880310,filter_10pct,100,108,96.00,120.00,24.00,true,200,0.080000
491,3888229,filter_10pct,100,104,93.00,117.00,24.00,true,200,0.040000
492,3896148,filter_10pct,100,99,88.00,111.00,23.00,true,200,0.010000
493,3904067,filter_10pct,100,93,83.00,104.00,21.00,true,200,0.070000
494,3911986,filter_10pct,100,119,106.00,133.00,27.00,false,200,0.190000
495,3919905,filter_10pct,100,108,97.00,121.00,24.00,true,200,0.080000
496,3927824,filter_10pct,100,100,89.00,111.00,22.00,true,200,0.000000
497,3935743,filter_10pct,100,100,89.00,112.00,23.00,true,200,0.000000
498,3943662,filter_10pct,100,107,96.00,120.00,24.00,true,200,0.070000
499,3951581,filter_10pct,100,100,89.00,112.00,23.00,true,200,0.000000
500,0,filter_30pct,300,319,290.00,350.00,60.00,true,200,0.063333
501,7919,filter_30pct,300,289,262.00,318.00,56.00,true,200,0.036667
502,15838,filter_30pct,300,321,291.00,352.00,61.00,true,200,0.070000
503,23757,filter_30pct,300,275,249.00,303.00,54.00,true,200,0.083333
504,31676,filter_30pct,300,289,262.00,318.00,56.00,true,200,0.036667
505,39595,filter_30pct,300,296,268.00,325.00,57.00,true,200,0.013333
506,47514,filter_30pct,300,311,282.00,342.00,60.00,true,200,0.036667
507,55433,filter_30pct,300,283,257.00,312.00,55.00,true,200,0.056667
508,63352,filter_30pct,300,286,259.00,315.00,56.00,true,200,0.046667
509,71271,filter_30pct,300,279,252.00,307.00,55.00,true,200,0.070000
510,79190,filter_30pct,300,302,274.00,332.00,58.00,true,200,0.006667
511,87109,filter_30pct,300,298,270.00,327.00,57.00,true,200,0.006667
512,95028,filter_30pct,300,289,262.00,318.00,56.00,true,200,0.036667
513,102947,filter_30pct,300,311,282.00,341.00,59.00,true,200,0.036667
514,110866,filter_30pct,300,315,286.00,346.00,60.00,true,200,0.050000
515,118785,filter_30pct,300,332,301.00,364.00,63.00,false,200,0.106667
516,126704,filter_30pct,300,300,272.00,330.00,58.00,true,200,0.000000
517,134623,filter_30pct,300,297,269.00,326.00,57.00,true,200,0.010000
518,142542,filter_30pct,300,315,286.00,346.00,60.00,true,200,0.050000
519,150461,filter_30pct,300,278,252.00,307.00,55.00,true,200,0.073333
520,158380,filter_30pct,300,291,264.00,321.00,57.00,true,200,0.030000
521,166299,filter_30pct,300,295,267.00,325.00,58.00,true,200,0.016667
522,174218,filter_30pct,300,288,261.00,317.00,56.00,true,200,0.040000
523,182137,filter_30pct,300,319,289.00,350.00,61.00,true,200,0.063333
524,190056,filter_30pct,300,310,281.00,340.00,59.00,true,200,0.033333
525,197975,filter_30pct,300,298,271.00,328.00,57.00,true,200,0.006667
526,205894,filter_30pct,300,313,284.00,344.00,60.00,true,200,0.043333
527,213813,filter_30pct,300,293,265.00,322.00,57.00,true,200,0.023333
528,221732,filter_30pct,300,334,303.00,366.00,63.00,false,200,0.113333
529,229651,filter_30pct,300,296,269.00,326.00,57.00,true,200,0.013333
530,237570,filter_30pct,300,284,258.00,313.00,55.00,true,200,0.053333
531,245489,filter_30pct,300,313,284.00,343.00,59.00,true,200,0.043333
532,253408,filter_30pct,300,295,267.00,324.00,57.00,true,200,0.016667
533,261327,filter_30pct,300,285,258.00,313.00,55.00,true,200,0.050000
534,269246,filter_30pct,300,296,268.00,325.00,57.00,true,200,0.013333
535,277165,filter_30pct,300,304,275.00,334.00,59.00,true,200,0.013333
536,285084,filter_30pct,300,314,285.00,344.00,59.00,true,200,0.046667
537,293003,filter_30pct,300,287,260.00,316.00,56.00,true,200,0.043333
538,300922,filter_30pct,300,295,267.00,324.00,57.00,true,200,0.016667
539,308841,filter_30pct,300,297,269.00,327.00,58.00,true,200,0.010000
540,316760,filter_30pct,300,307,278.00,337.00,59.00,true,200,0.023333
541,324679,filter_30pct,300,291,264.00,320.00,56.00,true,200,0.030000
542,332598,filter_30pct,300,293,265.00,322.00,57.00,true,200,0.023333
543,340517,filter_30pct,300,298,270.00,327.00,57.00,true,200,0.006667
544,348436,filter_30pct,300,331,300.00,363.00,63.00,true,200,0.103333
545,356355,filter_30pct,300,294,266.00,323.00,57.00,true,200,0.020000
546,364274,filter_30pct,300,316,287.00,347.00,60.00,true,200,0.053333
547,372193,filter_30pct,300,306,278.00,336.00,58.00,true,200,0.020000
548,380112,filter_30pct,300,296,268.00,325.00,57.00,true,200,0.013333
549,388031,filter_30pct,300,292,264.00,321.00,57.00,true,200,0.026667
550,395950,filter_30pct,300,295,267.00,325.00,58.00,true,200,0.016667
551,403869,filter_30pct,300,297,269.00,327.00,58.00,true,200,0.010000
552,411788,filter_30pct,300,277,251.00,305.00,54.00,true,200,0.076667
553,419707,filter_30pct,300,281,254.00,309.00,55.00,true,200,0.063333
554,427626,filter_30pct,300,279,253.00,308.00,55.00,true,200,0.070000
555,435545,filter_30pct,300,334,303.00,366.00,63.00,false,200,0.113333
556,443464,filter_30pct,300,302,274.00,332.00,58.00,true,200,0.006667
557,451383,filter_30pct,300,310,282.00,341.00,59.00,true,200,0.033333
558,459302,filter_30pct,300,291,264.00,320.00,56.00,true,200,0.030000
559,467221,filter_30pct,300,282,255.00,310.00,55.00,true,200,0.060000
560,475140,filter_30pct,300,314,285.00,345.00,60.00,true,200,0.046667
561,483059,filter_30pct,300,305,277.00,335.00,58.00,true,200,0.016667
562,490978,filter_30pct,300,284,258.00,313.00,55.00,true,200,0.053333
563,498897,filter_30pct,300,308,279.00,338.00,59.00,true,200,0.026667
564,506816,filter_30pct,300,302,274.00,332.00,58.00,true,200,0.006667
565,514735,filter_30pct,300,294,267.00,324.00,57.00,true,200,0.020000
566,522654,filter_30pct,300,294,266.00,323.00,57.00,true,200,0.020000
567,530573,filter_30pct,300,288,261.00,317.00,56.00,true,200,0.040000
568,538492,filter_30pct,300,301,273.00,331.00,58.00,true,200,0.003333
569,546411,filter_30pct,300,283,257.00,312.00,55.00,true,200,0.056667
570,554330,filter_30pct,300,314,285.00,345.00,60.00,true,200,0.046667
571,562249,filter_30pct,300,314,285.00,345.00,60.00,true,200,0.046667
572,570168,filter_30pct,300,284,258.00,313.00,55.00,true,200,0.053333
573,578087,filter_30pct,300,320,290.00,351.00,61.00,true,200,0.066667
574,586006,filter_30pct,300,305,277.00,335.00,58.00,true,200,0.016667
575,593925,filter_30pct,300,323,293.00,354.00,61.00,true,200,0.076667
576,601844,filter_30pct,300,270,244.00,297.00,53.00,false,200,0.100000
577,609763,filter_30pct,300,282,255.00,311.00,56.00,true,200,0.060000
578,617682,filter_30pct,300,314,285.00,344.00,59.00,true,200,0.046667
579,625601,filter_30pct,300,298,271.00,328.00,57.00,true,200,0.006667
580,633520,filter_30pct,300,284,257.00,312.00,55.00,true,200,0.053333
581,641439,filter_30pct,300,308,279.00,338.00,59.00,true,200,0.026667
582,649358,filter_30pct,300,296,268.00,325.00,57.00,true,200,0.013333
583,657277,filter_30pct,300,292,264.00,321.00,57.00,true,200,0.026667
584,665196,filter_30pct,300,282,255.00,310.00,55.00,true,200,0.060000
585,673115,filter_30pct,300,280,254.00,309.00,55.00,true,200,0.066667
586,681034,filter_30pct,300,290,263.00,319.00,56.00,true,200,0.033333
587,688953,filter_30pct,300,327,297.00,358.00,61.00,true,200,0.090000
588,696872,filter_30pct,300,334,303.00,366.00,63.00,false,200,0.113333
589,704791,filter_30pct,300,320,290.00,351.00,61.00,true,200,0.066667
590,712710,filter_30pct,300,286,259.00,315.00,56.00,true,200,0.046667
591,720629,filter_30pct,300,319,289.00,350.00,61.00,true,200,0.063333
592,728548,filter_30pct,300,288,261.00,317.00,56.00,true,200,0.040000
593,736467,filter_30pct,300,287,260.00,315.00,55.00,true,200,0.043333
594,744386,filter_30pct,300,340,309.00,373.00,64.00,false,200,0.133333
595,752305,filter_30pct,300,306,277.00,336.00,59.00,true,200,0.020000
596,760224,filter_30pct,300,282,256.00,311.00,55.00,true,200,0.060000
597,768143,filter_30pct,300,304,276.00,335.00,59.00,true,200,0.013333
598,776062,filter_30pct,300,284,257.00,313.00,56.00,true,200,0.053333
599,783981,filter_30pct,300,301,273.00,331.00,58.00,true,200,0.003333
600,791900,filter_30pct,300,288,261.00,317.00,56.00,true,200,0.040000
601,799819,filter_30pct,300,322,293.00,353.00,60.00,true,200,0.073333
602,807738,filter_30pct,300,305,277.00,336.00,59.00,true,200,0.016667
603,815657,filter_30pct,300,304,276.00,334.00,58.00,true,200,0.013333
604,823576,filter_30pct,300,290,263.00,319.00,56.00,true,200,0.033333
605,831495,filter_30pct,300,289,262.00,318.00,56.00,true,200,0.036667
606,839414,filter_30pct,300,330,300.00,362.00,62.00,true,200,0.100000
607,847333,filter_30pct,300,282,255.00,310.00,55.00,true,200,0.060000
608,855252,filter_30pct,300,320,290.00,351.00,61.00,true,200,0.066667
609,863171,filter_30pct,300,277,251.00,305.00,54.00,true,200,0.076667
610,871090,filter_30pct,300,294,266.00,323.00,57.00,true,200,0.020000
611,879009,filter_30pct,300,294,266.00,323.00,57.00,true,200,0.020000
612,886928,filter_30pct,300,278,252.00,307.00,55.00,true,200,0.073333
613,894847,filter_30pct,300,293,266.00,323.00,57.00,true,200,0.023333
614,902766,filter_30pct,300,301,273.00,331.00,58.00,true,200,0.003333
615,910685,filter_30pct,300,285,258.00,314.00,56.00,true,200,0.050000
616,918604,filter_30pct,300,294,266.00,323.00,57.00,true,200,0.020000
617,926523,filter_30pct,300,300,272.00,330.00,58.00,true,200,0.000000
618,934442,filter_30pct,300,296,268.00,325.00,57.00,true,200,0.013333
619,942361,filter_30pct,300,306,278.00,336.00,58.00,true,200,0.020000
620,950280,filter_30pct,300,291,264.00,321.00,57.00,true,200,0.030000
621,958199,filter_30pct,300,279,253.00,308.00,55.00,true,200,0.070000
622,966118,filter_30pct,300,302,274.00,332.00,58.00,true,200,0.006667
623,974037,filter_30pct,300,311,282.00,342.00,60.00,true,200,0.036667
624,981956,filter_30pct,300,313,284.00,343.00,59.00,true,200,0.043333
625,989875,filter_30pct,300,293,266.00,322.00,56.00,true,200,0.023333
626,997794,filter_30pct,300,318,288.00,349.00,61.00,true,200,0.060000
627,1005713,filter_30pct,300,311,282.00,342.00,60.00,true,200,0.036667
628,1013632,filter_30pct,300,289,262.00,318.00,56.00,true,200,0.036667
629,1021551,filter_30pct,300,302,274.00,332.00,58.00,true,200,0.006667
630,1029470,filter_30pct,300,284,258.00,313.00,55.00,true,200,0.053333
631,1037389,filter_30pct,300,291,263.00,320.00,57.00,true,200,0.030000
632,1045308,filter_30pct,300,297,269.00,327.00,58.00,true,200,0.010000
633,1053227,filter_30pct,300,297,269.00,326.00,57.00,true,200,0.010000
634,1061146,filter_30pct,300,301,273.00,331.00,58.00,true,200,0.003333
635,1069065,filter_30pct,300,291,264.00,320.00,56.00,true,200,0.030000
636,1076984,filter_30pct,300,318,289.00,349.00,60.00,true,200,0.060000
637,1084903,filter_30pct,300,280,254.00,309.00,55.00,true,200,0.066667
638,1092822,filter_30pct,300,309,280.00,339.00,59.00,true,200,0.030000
639,1100741,filter_30pct,300,303,275.00,333.00,58.00,true,200,0.010000
640,1108660,filter_30pct,300,262,237.00,289.00,52.00,false,200,0.126667
641,1116579,filter_30pct,300,294,267.00,324.00,57.00,true,200,0.020000
642,1124498,filter_30pct,300,292,264.00,321.00,57.00,true,200,0.026667
643,1132417,filter_30pct,300,300,272.00,330.00,58.00,true,200,0.000000
644,1140336,filter_30pct,300,292,265.00,321.00,56.00,true,200,0.026667
645,1148255,filter_30pct,300,301,273.00,331.00,58.00,true,200,0.003333
646,1156174,filter_30pct,300,291,264.00,320.00,56.00,true,200,0.030000
647,1164093,filter_30pct,300,289,262.00,318.00,56.00,true,200,0.036667
648,1172012,filter_30pct,300,304,276.00,335.00,59.00,true,200,0.013333
