trial_id,seed,strategy,quantifier_order,budget,final_pos1,distance_pos1,optimal_pos1,final_pos2,distance_pos2,optimal_pos2,final_pos3,distance_pos3,optimal_pos3,final_pos4,distance_pos4,optimal_pos4,final_pos5,distance_pos5,optimal_pos5,variance,mean_distance,total_distance,attempts,rounds,elapsed_micros
432,3421008,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,4983,4973,0,9240310,9240300,0,7008776,7008766,0,16333442580156.162,3250807.8,16254039,0,0,106047
433,3428927,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,1315,1305,0,7074610,7074600,0,9763877,9763867,0,17733496290863.438,3367954.4,16839772,0,0,105826
434,3436846,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,2947,2937,0,8945702,8945692,0,7475982,7475972,0,16392413545555.36,3284920.2,16424601,0,0,105829
435,3444765,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,716080,716070,0,6950845,6950835,0,8752774,8752764,0,14303327013581.762,3283933.8,16419669,0,0,106229
436,3452684,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,24123,24113,0,2902978,2902968,0,6266711,6266701,0,6158844115297.839,1838756.4,9193782,0,0,106654
437,3460603,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,180235,180225,0,5546587,5546577,0,2666077,2666067,0,4763372141162.16,1678573.8,8392869,0,0,105742
438,3468522,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,43973,43963,0,8070593,8070583,0,9029608,9029598,0,17577109609662.959,3428828.8,17144144,0,0,106785
439,3476441,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,2042,2032,0,805742,805732,0,8460619,8460609,0,11010113044460.64,1853674.6,9268373,0,0,105713
440,3484360,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,10867,10857,0,1796226,1796216,0,9436748,9436738,0,13398775342600.96,2248762.2,11243811,0,0,106113
441,3492279,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,108585,108575,0,5856101,5856091,0,2429266,2429256,0,5223057947205.04,1678784.4,8393922,0,0,106289
442,3500198,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,10760,10750,0,5138497,5138487,0,4300192,4300182,0,5407485111456.161,1889883.8,9449419,0,0,106929
443,3508117,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,4157,4147,0,8208104,8208094,0,5964295,5964285,0,12550148397186.96,2835305.2,14176526,0,0,106076
444,3516036,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,3730,3720,0,1857187,1857177,0,8697817,8697807,0,11360744165010.96,2111740.8,10558704,0,0,105888
445,3523955,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,23512,23502,0,4375881,4375871,0,7732024,7732014,0,9899745948017.44,2426277.4,12131387,0,0,105555
446,3531874,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,11645,11635,0,2038355,2038345,0,6380859,6380849,0,6130888829520.561,1686165.8,8430829,0,0,104981
447,3539793,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,138591,138581,0,4714580,4714570,0,934792,934782,0,3284031736697.44,1157586.6,5787933,0,0,106359
448,3547712,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,374529,374519,0,4061677,4061667,0,5527631,5527621,0,5467301446648.24,1992761.4,9963807,0,0,105759
449,3555631,sequential-exhaustive,caebd,2000,10,0,1,10,0,1,10649,10639,0,3042796,3042786,0,7399167,7399157,0,8430978009484.239,2090516.4,10452582,0,0,105575
450,3563550,round-robin,abcde,100,10,0,1,30,20,0,3293864,3293854,0,142201,142191,0,3392765,3392755,0,2610784485148.4,1365764,6828820,0,0,1518
451,3571469,round-robin,abcde,100,10,0,1,15952,15942,0,2269289,2269279,0,1328821,1328811,0,9885577,9885567,0,13638444056050.96,2699919.8,13499599,0,0,1488
452,3579388,round-robin,abcde,100,13,3,0,86,76,0,1452250,1452240,0,2352691,2352681,0,6269859,6269849,0,5330919783877.36,2014969.8,10074849,0,0,1370
453,3587307,round-robin,abcde,100,10,0,1,12061,12051,0,564157,564147,0,181864,181854,0,3339049,3339039,0,1628685690518.1597,819418.2,4097091,0,0,1229
454,3595226,round-robin,abcde,100,10,0,1,154416,154406,0,116312,116302,0,171717,171707,0,6219465,6219455,0,5974473755906.8,1332374,6661870,0,0,1459
455,3603145,round-robin,abcde,100,10,0,1,111456,111446,0,2504807,2504797,0,2344950,2344940,0,5560651,5560641,0,4112828819842.16,2104364.8,10521824,0,0,1350
456,3611064,round-robin,abcde,100,10,0,1,161808,161798,0,187115,187105,0,650834,650824,0,2757761,2757751,0,1053244229341.8398,751495.6,3757478,0,0,1275
457,3618983,round-robin,abcde,100,10,0,1,196,186,0,2874525,2874515,0,1952709,1952699,0,1263943,1263933,0,1250505797906.6401,1218266.6,6091333,0,0,1290
458,3626902,round-robin,abcde,100,12,2,0,17,7,0,1878,1868,0,5912128,5912118,0,4389679,4389669,0,6597847659996.561,2060732.8,10303664,0,0,1642
459,3634821,round-robin,abcde,100,13,3,0,249917,249907,0,2297372,2297362,0,450543,450533,0,1848268,1848258,0,852499593272.24,969212.6,4846063,0,0,1153
460,3642740,round-robin,abcde,100,10,0,1,131,121,0,830794,830784,0,2760597,2760587,0,5417637,5417627,0,4285775986752.561,1801823.8,9009119,0,0,1235
461,3650659,round-robin,abcde,100,12,2,0,170,160,0,2865564,2865554,0,763575,763565,0,974764,974754,0,1101029793203.2,920807,4604035,0,0,1306
462,3658578,round-robin,abcde,100,13,3,0,10025,10015,0,8291003,8290993,0,1148875,1148865,0,1395973,1395963,0,9696564797818.559,2169167.8,10845839,0,0,1442
463,3666497,round-robin,abcde,100,12,2,0,197,187,0,904910,904900,0,786732,786722,0,2138330,2138320,0,615241455444.96,766026.2,3830131,0,0,1181
464,3674416,round-robin,abcde,100,15,5,0,414,404,0,780751,780741,0,1934864,1934854,0,3349257,3349247,0,1642643640409.3599,1213050.2,6065251,0,0,1202
465,3682335,round-robin,abcde,100,14,4,0,30,20,0,116402,116392,0,400935,400925,0,6064500,6064490,0,5657645410258.56,1316366.2,6581831,0,0,1522
466,3690254,round-robin,abcde,100,11,1,0,16791,16781,0,204421,204411,0,4337034,4337024,0,3536853,3536843,0,3651020352277.6,1619012,8095060,0,0,1514
467,3698173,round-robin,abcde,100,10,0,1,44809,44799,0,2201906,2201896,0,112916,112906,0,5804895,5804885,0,5045604848887.76,1632897.2,8164486,0,0,1188
468,3706092,round-robin,abcde,100,11,1,0,50,40,0,948297,948287,0,606728,606718,0,9952898,9952888,0,14768165103673.36,2301586.8,11507934,0,0,1217
469,3714011,round-robin,abcde,100,10,0,1,23,13,0,349456,349446,0,3813079,3813069,0,4158609,4158599,0,3621464487724.2397,1664225.4,8321127,0,0,1538
470,3721930,round-robin,abcde,100,10,0,1,3527,3517,0,98991,98981,0,2729386,2729376,0,6856536,6856526,0,7139646566740.4,1937680,9688400,0,0,1202
471,3729849,round-robin,abcde,100,10,0,1,43003,42993,0,3390316,3390306,0,171953,171943,0,2440695,2440685,0,2034376835658.64,1209185.4,6045927,0,0,1087
472,3737768,round-robin,abcde,100,12,2,0,27,17,0,820,810,0,72505,72495,0,9592334,9592324,0,14666597130082.64,1933129.6,9665648,0,0,1345
473,3745687,round-robin,abcde,100,18,8,0,95,85,0,311096,311086,0,2058040,2058030,0,8671416,8671406,0,11029301617755.2,2208123,11040615,0,0,1155
474,3753606,round-robin,abcde,100,10,0,1,11,1,0,352,342,0,636351,636341,0,6962315,6962305,0,7465938826769.361,1519797.8,7598989,0,0,1632
475,3761525,round-robin,abcde,100,10,0,1,45,35,0,60462,60452,0,8542455,8542445,0,533878,533868,0,11313162643395.6,1827360,9136800,0,0,1189
476,3769444,round-robin,abcde,100,12,2,0,853,843,0,890919,890909,0,2797307,2797297,0,126437,126427,0,1144599875155.0398,763095.6,3815478,0,0,1264
477,3777363,round-robin,abcde,100,10,0,1,16,6,0,101,91,0,2915121,2915111,0,488372,488362,0,1283902368940.4,680714,3403570,0,0,1446
478,3785282,round-robin,abcde,100,13,3,0,10,0,1,11264,11254,0,320833,320823,0,7587272,7587262,0,9025280632781.037,1583868.4,7919342,0,0,1325
479,3793201,round-robin,abcde,100,11,1,0,410,400,0,47981,47971,0,1202566,1202556,0,797109,797099,0,248985241446.63998,409605.4,2048027,0,0,1202
480,3801120,round-robin,abcde,100,11,1,0,22996,22986,0,6695648,6695638,0,1522309,1522299,0,583249,583239,0,6383297605929.842,1764832.6,8824163,0,0,1558
481,3809039,round-robin,abcde,100,16,6,0,983634,983624,0,100658,100648,0,2074612,2074602,0,8033143,8033133,0,8952122889795.041,2238402.6,11192013,0,0,1152
482,3816958,round-robin,abcde,100,10,0,1,325,315,0,856123,856113,0,2104717,2104707,0,4382424,4382414,0,2716546241631.7603,1468709.8,7343549,0,0,1250
483,3824877,round-robin,abcde,100,18,8,0,33,23,0,44835,44825,0,4396139,4396129,0,4328539,4328529,0,4536649522092.161,1753902.8,8769514,0,0,1254
484,3832796,round-robin,abcde,100,11,1,0,33,23,0,322730,322720,0,2703180,2703170,0,1490717,1490707,0,1110702111230.16,903324.2,4516621,0,0,1421
485,3840715,round-robin,abcde,100,11,1,0,717,707,0,3200807,3200797,0,271807,271797,0,3965785,3965775,0,2995674714501.4404,1487815.4,7439077,0,0,1301
486,3848634,round-robin,abcde,100,11,1,0,18,8,0,3466607,3466597,0,34736,34726,0,7409767,7409757,0,8622525364282.959,2182217.8,10911089,0,0,1387
487,3856553,round-robin,abcde,100,15,5,0,45102,45092,0,1551614,1551604,0,4273784,4273774,0,8141779,8141769,0,9538891706126.959,2802448.8,14012244,0,0,1156
488,3864472,round-robin,abcde,100,12,2,0,224,214,0,2707992,2707982,0,2458490,2458480,0,3509436,3509426,0,2127681038847.3599,1735220.8,8676104,0,0,1247
489,3872391,round-robin,abcde,100,12,2,0,34,24,0,1742010,1742000,0,965518,965508,0,6291933,6291923,0,5471403895520.639,1799891.4,8999457,0,0,1169
490,3880310,round-robin,abcde,100,17,7,0,14,4,0,1365206,1365196,0,1258751,1258741,0,8226845,8226835,0,9516220959633.84,2170156.6,10850783,0,0,1286
491,3888229,round-robin,abcde,100,10,0,1,308115,308105,0,1360679,1360669,0,2350534,2350524,0,1156926,1156916,0,690225649891.76,1035242.8,5176214,0,0,1549
492,3896148,round-robin,abcde,100,10,0,1,17,7,0,28,18,0,1639680,1639670,0,5948951,5948941,0,5312187492530.959,1517727.2,7588636,0,0,1286
493,3904067,round-robin,abcde,100,11,1,0,12,2,0,208985,208975,0,2148234,2148224,0,2347019,2347009,0,1148213584876.56,940842.2,4704211,0,0,1359
494,3911986,round-robin,abcde,100,12,2,0,37,27,0,23869,23859,0,786835,786825,0,348809,348799,0,94485992002.23999,231902.4,1159512,0,0,1300
495,3919905,round-robin,abcde,100,13,3,0,10,0,1,1860,1850,0,111351,111341,0,2002483,2002473,0,625417797108.24,423133.4,2115667,0,0,1326
496,3927824,round-robin,abcde,100,17,7,0,3243,3233,0,2726308,2726298,0,3643889,3643879,0,96556,96546,0,2469560457925.04,1293992.6,6469963,0,0,1282
497,3935743,round-robin,abcde,100,11,1,0,72576,72566,0,823967,823957,0,1235851,1235841,0,8792907,8792897,0,11130848327673.44,2185052.4,10925262,0,0,1174
498,3943662,round-robin,abcde,100,15,5,0,81,71,0,3030237,3030227,0,437231,437221,0,8520297,8520287,0,10645441185492.16,2397562.2,11987811,0,0,1170
499,3951581,round-robin,abcde,100,11,1,0,18,8,0,2731945,2731935,0,1502519,1502509,0,3180100,3180090,0,1767776993540.2397,1482908.6,7414543,0,0,1228
500,3959500,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,12,2,0,14,4,0,2.56,1.2,6,0,0,12952
501,3967419,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,12,2,0,10,0,1,0.6399999999999999,0.4,2,0,0,11222
502,3975338,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,12,2,0,2333806,2333796,0,871456229731.8398,466759.6,2333798,0,0,12559
503,3983257,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,418279,418269,0,27991833017.760002,83653.8,418269,0,0,15608
504,3991176,round-robin,abcde,500,10,0,1,10,0,1,12,2,0,11,1,0,1605,1595,0,406661.84,319.6,1598,0,0,9270
505,3999095,round-robin,abcde,500,10,0,1,10,0,1,12,2,0,11,1,0,201374,201364,0,6487545352.64,40273.4,201367,0,0,13873
506,4007014,round-robin,abcde,500,11,1,0,10,0,1,13,3,0,22,12,0,13,3,0,18.16,3.8,19,0,0,7882
507,4014933,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,16,6,0,5.76,1.2,6,0,0,15859
508,4022852,round-robin,abcde,500,11,1,0,10,0,1,10,0,1,10,0,1,67939,67929,0,738290412.4,13586,67930,0,0,13549
509,4030771,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,16,6,0,5.76,1.2,6,0,0,8348
510,4038690,round-robin,abcde,500,10,0,1,10,0,1,11,1,0,12,2,0,3505052,3505042,0,1965650266272.8,701009,3505045,0,0,12186
511,4046609,round-robin,abcde,500,10,0,1,10,0,1,11,1,0,11,1,0,20,10,0,14.64,2.4,12,0,0,5423
512,4054528,round-robin,abcde,500,10,0,1,12,2,0,19730,19720,0,563278,563268,0,3686820,3686810,0,2052797857265.6,853960,4269800,0,0,12227
513,4062447,round-robin,abcde,500,10,0,1,11,1,0,11,1,0,11,1,0,10,0,1,0.24,0.6,3,0,0,12185
514,4070366,round-robin,abcde,500,10,0,1,10,0,1,11,1,0,12,2,0,35,25,0,94.63999999999999,5.6,28,0,0,11349
515,4078285,round-robin,abcde,500,10,0,1,11,1,0,10,0,1,22192,22182,0,9349764,9349754,0,13970350255049.44,1874387.4,9371937,0,0,12259
516,4086204,round-robin,abcde,500,10,0,1,41,31,0,209751,209741,0,4402579,4402569,0,5861311,5861301,0,6368403830314.239,2094728.4,10473642,0,0,12588
517,4094123,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,11,1,0,335,325,0,16874.16,65.2,326,0,0,12262
518,4102042,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,11,1,0,10,0,1,0.15999999999999998,0.2,1,0,0,14619
519,4109961,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,21,11,0,110,100,0,1531.36,22.2,111,0,0,10804
520,4117880,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,12,2,0,15,5,0,3.84,1.4,7,0,0,12851
521,4125799,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,13,3,0,52,42,0,273.6,9,45,0,0,10750
522,4133718,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,13,3,0,1.44,0.6,3,0,0,13075
523,4141637,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,15,5,0,221,211,0,7042.960000000001,43.2,216,0,0,14266
524,4149556,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,40,30,0,144,6,30,0,0,8863
525,4157475,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,24,14,0,31.360000000000003,2.8,14,0,0,11099
526,4165394,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,15,5,0,19,9,0,13.36,2.8,14,0,0,11440
527,4173313,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,13,3,0,356,346,0,19072.96,69.8,349,0,0,10932
528,4181232,round-robin,abcde,500,10,0,1,11,1,0,10,0,1,14,4,0,24,14,0,28.160000000000004,3.8,19,0,0,13890
529,4189151,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,32,22,0,46034,46024,0,338832447.36,9209.2,46046,0,0,14416
530,4197070,round-robin,abcde,500,10,0,1,10,0,1,13,3,0,16,6,0,44,34,0,166.24,8.6,43,0,0,13106
531,4204989,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,11,1,0,22,12,0,22.240000000000002,2.6,13,0,0,11092
532,4212908,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,16,6,0,44198,44188,0,312391490.55999994,8838.8,44194,0,0,12774
533,4220827,round-robin,abcde,500,10,0,1,10,0,1,1203807,1203797,0,1273979,1273969,0,3008665,3008655,0,1220793212269.3599,1097284.2,5486421,0,0,10780
534,4228746,round-robin,abcde,500,10,0,1,10,0,1,11,1,0,13,3,0,38,28,0,117.84,6.4,32,0,0,10405
535,4236665,round-robin,abcde,500,10,0,1,14,4,0,11,1,0,13,3,0,105,95,0,1385.8400000000001,20.6,103,0,0,12601
536,4244584,round-robin,abcde,500,10,0,1,10,0,1,11,1,0,13,3,0,15,5,0,3.7599999999999993,1.8,9,0,0,14728
537,4252503,round-robin,abcde,500,10,0,1,10,0,1,11,1,0,21,11,0,16,6,0,18.64,3.6,18,0,0,6160
538,4260422,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,13,3,0,8091,8081,0,10446471.76,1616.8,8084,0,0,15041
539,4268341,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,687,677,0,73332.64,135.4,677,0,0,15055
540,4276260,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,67,57,0,519.8399999999999,11.4,57,0,0,10096
541,4284179,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,50,40,0,8695751,8695741,0,12098518020137.76,1739156.2,8695781,0,0,12383
542,4292098,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,12481
543,4300017,round-robin,abcde,500,10,0,1,10,0,1,11,1,0,10,0,1,34,24,0,90.4,5,25,0,0,12918
544,4307936,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,21,11,0,19.36,2.2,11,0,0,11016
545,4315855,round-robin,abcde,500,10,0,1,10,0,1,11,1,0,10,0,1,21,11,0,18.64,2.4,12,0,0,13340
546,4323774,round-robin,abcde,500,11,1,0,10,0,1,10,0,1,11,1,0,11,1,0,0.24000000000000005,0.6,3,0,0,8860
547,4331693,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,16,6,0,5.76,1.2,6,0,0,10066
548,4339612,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,719,709,0,2240795,2240785,0,803251769699.76,448298.8,2241494,0,0,13088
549,4347531,round-robin,abcde,500,10,0,1,10,0,1,10,0,1,12,2,0,11,1,0,0.64,0.6,3,0,0,15034
550,4355450,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,35,25,0,98.16,5.2,26,0,0,20280
551,4363369,round-robin,abcde,2000,10,0,1,16,6,0,11,1,0,16,6,0,192,182,0,5118.4,39,195,0,0,10470
552,4371288,round-robin,abcde,2000,10,0,1,10,0,1,11,1,0,10,0,1,88,78,0,967.36,15.8,79,0,0,7693
553,4379207,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,38,28,0,123.35999999999999,5.8,29,0,0,8926
554,4387126,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,140,130,0,2693.7599999999998,26.2,131,0,0,19573
555,4395045,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,14,4,0,94,84,0,1104.64,17.6,88,0,0,15548
556,4402964,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,28,18,0,50.56,3.8,19,0,0,16816
557,4410883,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,12,2,0,15,5,0,3.84,1.4,7,0,0,17146
558,4418802,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,53,43,0,295.84000000000003,8.6,43,0,0,16217
559,4426721,round-robin,abcde,2000,10,0,1,10,0,1,12,2,0,19,9,0,20,10,0,19.36,4.2,21,0,0,11568
560,4434640,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,25,15,0,36,3,15,0,0,19549
561,4442559,round-robin,abcde,2000,11,1,0,10,0,1,10,0,1,10,0,1,10,0,1,0.15999999999999998,0.2,1,0,0,15525
562,4450478,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,26,16,0,40.96,3.2,16,0,0,14010
563,4458397,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,13348
564,4466316,round-robin,abcde,2000,10,0,1,10,0,1,11,1,0,11,1,0,21,11,0,17.839999999999996,2.6,13,0,0,14346
565,4474235,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,19,9,0,12.4,2,10,0,0,13268
566,4482154,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,12,2,0,25,15,0,34.24,3.4,17,0,0,12268
567,4490073,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,12,2,0,15,5,0,3.84,1.4,7,0,0,11505
568,4497992,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,16745
569,4505911,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,30,20,0,10,0,1,64,4,20,0,0,11744
570,4513830,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,29,19,0,56.4,4,20,0,0,19146
571,4521749,round-robin,abcde,2000,10,0,1,10,0,1,11,1,0,10,0,1,13,3,0,1.36,0.8,4,0,0,14569
572,4529668,round-robin,abcde,2000,10,0,1,10,0,1,11,1,0,11,1,0,337,327,0,17056.559999999998,65.8,329,0,0,9258
573,4537587,round-robin,abcde,2000,10,0,1,10,0,1,11,1,0,11,1,0,10,0,1,0.24000000000000005,0.4,2,0,0,21660
574,4545506,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,174,164,0,4290.4,33,165,0,0,16184
575,4553425,round-robin,abcde,2000,10,0,1,10,0,1,11,1,0,10,0,1,82,72,0,823.8399999999999,14.6,73,0,0,16937
576,4561344,round-robin,abcde,2000,10,0,1,12,2,0,10,0,1,12,2,0,24,14,0,27.839999999999996,3.6,18,0,0,16144
577,4569263,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,18,8,0,9.76,1.8,9,0,0,25556
578,4577182,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,38,28,0,123.35999999999999,5.8,29,0,0,13467
579,4585101,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,15,5,0,25,15,0,34,4,20,0,0,17129
580,4593020,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,14,4,0,13,3,0,3.04,1.4,7,0,0,15073
581,4600939,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,12,2,0,83,73,0,841.6,15,75,0,0,12542
582,4608858,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,546,536,0,45924.64,107.4,537,0,0,9743
583,4616777,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,76,66,0,696.9599999999999,13.2,66,0,0,17441
584,4624696,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,17,7,0,12,2,0,7.359999999999999,1.8,9,0,0,13503
585,4632615,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,26,16,0,40.96,3.2,16,0,0,17677
586,4640534,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,37,27,0,116.64000000000001,5.4,27,0,0,19093
587,4648453,round-robin,abcde,2000,10,0,1,10,0,1,17,7,0,21,11,0,20,10,0,22.64,5.6,28,0,0,16692
588,4656372,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,12,2,0,19,9,0,12.16,2.2,11,0,0,17709
589,4664291,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,17,7,0,7141,7131,0,8132200.239999999,1427.6,7138,0,0,8729
590,4672210,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,9024
591,4680129,round-robin,abcde,2000,11,1,0,10,0,1,11,1,0,12,2,0,21,11,0,16.4,3,15,0,0,11640
592,4688048,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,14,4,0,18,8,0,10.24,2.4,12,0,0,18049
593,4695967,round-robin,abcde,2000,10,0,1,10,0,1,10,0,1,14,4,0,25,15,0,33.760000000000005,3.8,19,0,0,13426
594,4703886,round-robin,abcde,2000,10,0,1,11,1,0,10,0,1,12,2,0,100,90,0,1275.0400000000002,18.6,93,0,0,10683
595,4711805,round-robin,abcde,2000,10,0,1,10,0,1,11,1,0,11,1,0,80,70,0,773.04,14.4,72,0,0,20881
596,4719724,round-robin,abcde,2000,11,1,0,10,0,1,10,0,1,20,10,0,12,2,0,14.24,2.6,13,0,0,10069
597,4727643,round-robin,abcde,2000,10,0,1,14,4,0,10,0,1,10,0,1,36,26,0,102.4,6,30,0,0,10954
598,4735562,round-robin,abcde,2000,10,0,1,10,0,1,11,1,0,12,2,0,25,15,0,33.04,3.6,18,0,0,8540
