trial_id,seed,scenario,parent_base_max,parent_true_size,parent_pass_rate,parent_est_size,parent_ci_lower,parent_ci_upper,parent_true_in_ci,parent_ci_width,shrink_value,shrunk_true_size,shrunk_pass_rate,warmup0_est_size,warmup0_ci_lower,warmup0_ci_upper,warmup0_true_in_ci,warmup0_ci_width,warmup10_est_size,warmup10_ci_lower,warmup10_ci_upper,warmup10_true_in_ci,warmup10_ci_width,warmup50_est_size,warmup50_ci_lower,warmup50_ci_upper,warmup50_true_in_ci,warmup50_ci_width,warmup100_est_size,warmup100_ci_lower,warmup100_ci_upper,warmup100_true_in_ci,warmup100_ci_width
1303,2399457,sparse_mod10,999,100,0.1000,106,91.00,123.00,true,32.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,4.00,10.00,true,6.00,6,5.00,8.00,true,3.00,5,4.00,7.00,true,3.00
1304,2407376,sparse_mod10,999,100,0.1000,88,75.00,102.00,true,27.00,50,5,0.1000,13,8.00,19.00,false,11.00,11,8.00,16.00,false,8.00,8,6.00,10.00,false,4.00,6,5.00,8.00,true,3.00
1305,2415295,sparse_mod10,999,100,0.1000,95,81.00,110.00,true,29.00,50,5,0.1000,13,8.00,19.00,false,11.00,10,7.00,14.00,false,7.00,7,5.00,9.00,true,4.00,6,4.00,7.00,true,3.00
1306,2423214,sparse_mod10,999,100,0.1000,101,87.00,118.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,10,7.00,15.00,false,8.00,7,5.00,9.00,true,4.00,7,5.00,8.00,true,3.00
1307,2431133,sparse_mod10,999,100,0.1000,97,83.00,113.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,11.00,true,6.00,7,6.00,10.00,false,4.00,6,5.00,8.00,true,3.00
1308,2439052,sparse_mod10,999,100,0.1000,116,100.00,135.00,true,35.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,12.00,false,6.00,6,4.00,7.00,true,3.00,6,5.00,7.00,true,2.00
1309,2446971,sparse_mod10,999,100,0.1000,105,90.00,122.00,true,32.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,12.00,false,6.00,8,6.00,10.00,false,4.00,7,5.00,8.00,true,3.00
1310,2454890,sparse_mod10,999,100,0.1000,106,91.00,123.00,true,32.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,4.00,10.00,true,6.00,6,4.00,8.00,true,4.00,6,5.00,7.00,true,2.00
1311,2462809,sparse_mod10,999,100,0.1000,94,81.00,110.00,true,29.00,50,5,0.1000,13,8.00,19.00,false,11.00,12,8.00,17.00,false,9.00,9,7.00,11.00,false,4.00,7,5.00,8.00,true,3.00
1312,2470728,sparse_mod10,999,100,0.1000,108,93.00,125.00,true,32.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,10.00,true,5.00,7,5.00,9.00,true,4.00,7,6.00,9.00,false,3.00
1313,2478647,sparse_mod10,999,100,0.1000,90,77.00,105.00,true,28.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,6.00,12.00,false,6.00,6,4.00,7.00,true,3.00,6,5.00,7.00,true,2.00
1314,2486566,sparse_mod10,999,100,0.1000,94,81.00,110.00,true,29.00,50,5,0.1000,13,8.00,19.00,false,11.00,10,7.00,14.00,false,7.00,6,4.00,8.00,true,4.00,6,5.00,8.00,true,3.00
1315,2494485,sparse_mod10,999,100,0.1000,104,89.00,121.00,true,32.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,11.00,true,6.00,6,5.00,8.00,true,3.00,6,5.00,7.00,true,2.00
1316,2502404,sparse_mod10,999,100,0.1000,91,78.00,106.00,true,28.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,4.00,10.00,true,6.00,6,5.00,8.00,true,3.00,5,4.00,7.00,true,3.00
1317,2510323,sparse_mod10,999,100,0.1000,85,72.00,99.00,false,27.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,6.00,12.00,false,6.00,5,4.00,7.00,true,3.00,6,4.00,7.00,true,3.00
1318,2518242,sparse_mod10,999,100,0.1000,101,87.00,118.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,4.00,10.00,true,6.00,7,5.00,9.00,true,4.00,7,5.00,8.00,true,3.00
1319,2526161,sparse_mod10,999,100,0.1000,100,86.00,116.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,11.00,true,6.00,7,5.00,9.00,true,4.00,6,4.00,7.00,true,3.00
1320,2534080,sparse_mod10,999,100,0.1000,113,97.00,131.00,true,34.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,12.00,true,7.00,7,5.00,9.00,true,4.00,6,5.00,8.00,true,3.00
1321,2541999,sparse_mod10,999,100,0.1000,100,85.00,116.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,6,4.00,7.00,true,3.00,5,4.00,6.00,true,2.00
1322,2549918,sparse_mod10,999,100,0.1000,93,80.00,108.00,true,28.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,12.00,true,7.00,7,6.00,10.00,false,4.00,7,6.00,9.00,false,3.00
1323,2557837,sparse_mod10,999,100,0.1000,109,94.00,127.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,11.00,true,6.00,6,4.00,8.00,true,4.00,6,5.00,7.00,true,2.00
1324,2565756,sparse_mod10,999,100,0.1000,100,86.00,117.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,6,5.00,8.00,true,3.00,6,5.00,8.00,true,3.00
1325,2573675,sparse_mod10,999,100,0.1000,89,76.00,104.00,true,28.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,12.00,true,7.00,7,5.00,9.00,true,4.00,6,4.00,7.00,true,3.00
1326,2581594,sparse_mod10,999,100,0.1000,99,85.00,116.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,6,5.00,8.00,true,3.00,6,4.00,7.00,true,3.00
1327,2589513,sparse_mod10,999,100,0.1000,93,80.00,108.00,true,28.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,7,5.00,9.00,true,4.00,7,5.00,8.00,true,3.00
1328,2597432,sparse_mod10,999,100,0.1000,98,84.00,114.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,10,7.00,14.00,false,7.00,7,5.00,9.00,true,4.00,5,4.00,7.00,true,3.00
1329,2605351,sparse_mod10,999,100,0.1000,111,95.00,129.00,true,34.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,4.00,10.00,true,6.00,7,5.00,9.00,true,4.00,6,5.00,8.00,true,3.00
1330,2613270,sparse_mod10,999,100,0.1000,96,82.00,112.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,11.00,true,6.00,7,5.00,9.00,true,4.00,7,6.00,9.00,false,3.00
1331,2621189,sparse_mod10,999,100,0.1000,109,94.00,127.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,4.00,10.00,true,6.00,6,5.00,8.00,true,3.00,6,5.00,7.00,true,2.00
1332,2629108,sparse_mod10,999,100,0.1000,105,90.00,122.00,true,32.00,50,5,0.1000,13,8.00,19.00,false,11.00,10,7.00,14.00,false,7.00,6,4.00,8.00,true,4.00,6,5.00,7.00,true,2.00
1333,2637027,sparse_mod10,999,100,0.1000,98,84.00,114.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,11.00,true,6.00,6,5.00,8.00,true,3.00,6,5.00,7.00,true,2.00
1334,2644946,sparse_mod10,999,100,0.1000,97,83.00,113.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,10.00,true,5.00,6,5.00,8.00,true,3.00,6,5.00,8.00,true,3.00
1335,2652865,sparse_mod10,999,100,0.1000,98,84.00,114.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,10,6.00,14.00,false,8.00,8,6.00,10.00,false,4.00,7,5.00,8.00,true,3.00
1336,2660784,sparse_mod10,999,100,0.1000,100,86.00,117.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,5,4.00,7.00,true,3.00,5,4.00,7.00,true,3.00
1337,2668703,sparse_mod10,999,100,0.1000,94,80.00,109.00,true,29.00,50,5,0.1000,13,8.00,19.00,false,11.00,11,7.00,15.00,false,8.00,6,5.00,8.00,true,3.00,6,5.00,8.00,true,3.00
1338,2676622,sparse_mod10,999,100,0.1000,105,90.00,122.00,true,32.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,11.00,true,6.00,7,5.00,8.00,true,3.00,6,5.00,7.00,true,2.00
1339,2684541,sparse_mod10,999,100,0.1000,93,80.00,108.00,true,28.00,50,5,0.1000,13,8.00,19.00,false,11.00,13,9.00,17.00,false,8.00,6,4.00,7.00,true,3.00,6,5.00,7.00,true,2.00
1340,2692460,sparse_mod10,999,100,0.1000,107,92.00,125.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,12.00,true,7.00,7,6.00,10.00,false,4.00,7,5.00,8.00,true,3.00
1341,2700379,sparse_mod10,999,100,0.1000,120,103.00,140.00,false,37.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,5,4.00,7.00,true,3.00,5,4.00,7.00,true,3.00
1342,2708298,sparse_mod10,999,100,0.1000,95,81.00,111.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,10.00,true,6.00,6,5.00,8.00,true,3.00,5,4.00,7.00,true,3.00
1343,2716217,sparse_mod10,999,100,0.1000,111,95.00,129.00,true,34.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,11.00,true,6.00,7,5.00,9.00,true,4.00,6,5.00,8.00,true,3.00
1344,2724136,sparse_mod10,999,100,0.1000,93,80.00,108.00,true,28.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,7,5.00,9.00,true,4.00,6,5.00,8.00,true,3.00
1345,2732055,sparse_mod10,999,100,0.1000,109,94.00,127.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,9,7.00,11.00,false,4.00,7,6.00,9.00,false,3.00
1346,2739974,sparse_mod10,999,100,0.1000,118,101.00,137.00,false,36.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,6.00,12.00,false,6.00,5,4.00,7.00,true,3.00,6,4.00,7.00,true,3.00
1347,2747893,sparse_mod10,999,100,0.1000,114,98.00,132.00,true,34.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,7,6.00,9.00,false,3.00,6,5.00,7.00,true,2.00
1348,2755812,sparse_mod10,999,100,0.1000,99,85.00,116.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,6,5.00,8.00,true,3.00,6,5.00,8.00,true,3.00
1349,2763731,sparse_mod10,999,100,0.1000,114,98.00,133.00,true,35.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,5,4.00,7.00,true,3.00,5,4.00,6.00,true,2.00
1350,2771650,sparse_mod10,999,100,0.1000,133,114.00,154.00,false,40.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,8,6.00,10.00,false,4.00,6,5.00,7.00,true,2.00
1351,2779569,sparse_mod10,999,100,0.1000,80,69.00,94.00,false,25.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,11.00,true,6.00,6,5.00,8.00,true,3.00,6,5.00,8.00,true,3.00
1352,2787488,sparse_mod10,999,100,0.1000,104,90.00,121.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,10.00,true,5.00,7,5.00,9.00,true,4.00,6,5.00,8.00,true,3.00
1353,2795407,sparse_mod10,999,100,0.1000,87,75.00,101.00,true,26.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,10.00,true,5.00,6,5.00,8.00,true,3.00,6,5.00,8.00,true,3.00
1354,2803326,sparse_mod10,999,100,0.1000,102,87.00,118.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,6,4.00,8.00,true,4.00,6,4.00,7.00,true,3.00
1355,2811245,sparse_mod10,999,100,0.1000,110,95.00,128.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,12.00,false,6.00,6,5.00,8.00,true,3.00,6,5.00,7.00,true,2.00
1356,2819164,sparse_mod10,999,100,0.1000,105,90.00,122.00,true,32.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,10.00,true,5.00,7,5.00,9.00,true,4.00,6,5.00,8.00,true,3.00
1357,2827083,sparse_mod10,999,100,0.1000,101,87.00,117.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,11.00,true,6.00,6,4.00,8.00,true,4.00,6,5.00,7.00,true,2.00
1358,2835002,sparse_mod10,999,100,0.1000,102,88.00,119.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,12.00,true,7.00,7,5.00,9.00,true,4.00,7,5.00,8.00,true,3.00
1359,2842921,sparse_mod10,999,100,0.1000,105,90.00,123.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,13,9.00,18.00,false,9.00,7,5.00,9.00,true,4.00,7,5.00,8.00,true,3.00
1360,2850840,sparse_mod10,999,100,0.1000,102,88.00,119.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,10.00,true,5.00,6,5.00,8.00,true,3.00,5,4.00,7.00,true,3.00
1361,2858759,sparse_mod10,999,100,0.1000,96,82.00,112.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,5,4.00,7.00,true,3.00,5,4.00,6.00,true,2.00
1362,2866678,sparse_mod10,999,100,0.1000,106,91.00,123.00,true,32.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,6,4.00,7.00,true,3.00,6,4.00,7.00,true,3.00
1363,2874597,sparse_mod10,999,100,0.1000,95,82.00,111.00,true,29.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,11.00,true,6.00,6,4.00,7.00,true,3.00,6,5.00,8.00,true,3.00
1364,2882516,sparse_mod10,999,100,0.1000,102,87.00,118.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,10.00,true,5.00,6,4.00,7.00,true,3.00,6,4.00,7.00,true,3.00
1365,2890435,sparse_mod10,999,100,0.1000,99,85.00,115.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,11,7.00,15.00,false,8.00,6,5.00,8.00,true,3.00,6,5.00,7.00,true,2.00
1366,2898354,sparse_mod10,999,100,0.1000,109,93.00,126.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,5,4.00,7.00,true,3.00,5,4.00,7.00,true,3.00
1367,2906273,sparse_mod10,999,100,0.1000,110,95.00,128.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,11.00,true,6.00,6,4.00,8.00,true,4.00,5,4.00,6.00,true,2.00
1368,2914192,sparse_mod10,999,100,0.1000,102,87.00,118.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,6,4.00,8.00,true,4.00,6,4.00,7.00,true,3.00
1369,2922111,sparse_mod10,999,100,0.1000,107,92.00,124.00,true,32.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,4.00,10.00,true,6.00,5,4.00,7.00,true,3.00,6,4.00,7.00,true,3.00
1370,2930030,sparse_mod10,999,100,0.1000,94,81.00,109.00,true,28.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,6.00,12.00,false,6.00,5,4.00,7.00,true,3.00,5,4.00,7.00,true,3.00
1371,2937949,sparse_mod10,999,100,0.1000,92,78.00,107.00,true,29.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,5,4.00,7.00,true,3.00,5,4.00,7.00,true,3.00
1372,2945868,sparse_mod10,999,100,0.1000,98,84.00,114.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,6,4.00,8.00,true,4.00,6,5.00,7.00,true,2.00
1373,2953787,sparse_mod10,999,100,0.1000,95,81.00,110.00,true,29.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,6,4.00,8.00,true,4.00,6,5.00,8.00,true,3.00
1374,2961706,sparse_mod10,999,100,0.1000,96,82.00,111.00,true,29.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,12.00,false,6.00,7,6.00,10.00,false,4.00,6,5.00,8.00,true,3.00
1375,2969625,sparse_mod10,999,100,0.1000,98,84.00,114.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,10.00,true,5.00,6,4.00,7.00,true,3.00,5,4.00,7.00,true,3.00
1376,2977544,sparse_mod10,999,100,0.1000,113,97.00,132.00,true,35.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,5,4.00,7.00,true,3.00,5,4.00,7.00,true,3.00
1377,2985463,sparse_mod10,999,100,0.1000,109,93.00,126.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,11.00,true,6.00,6,5.00,8.00,true,3.00,6,4.00,7.00,true,3.00
1378,2993382,sparse_mod10,999,100,0.1000,109,93.00,126.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,12.00,false,6.00,7,5.00,9.00,true,4.00,6,5.00,8.00,true,3.00
1379,3001301,sparse_mod10,999,100,0.1000,103,88.00,119.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,12,8.00,16.00,false,8.00,7,5.00,9.00,true,4.00,6,5.00,8.00,true,3.00
1380,3009220,sparse_mod10,999,100,0.1000,100,86.00,117.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,12.00,true,7.00,5,4.00,7.00,true,3.00,5,4.00,7.00,true,3.00
1381,3017139,sparse_mod10,999,100,0.1000,108,92.00,125.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,6.00,12.00,false,6.00,6,4.00,8.00,true,4.00,5,4.00,7.00,true,3.00
1382,3025058,sparse_mod10,999,100,0.1000,101,87.00,117.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,11.00,true,6.00,5,4.00,7.00,true,3.00,6,4.00,7.00,true,3.00
1383,3032977,sparse_mod10,999,100,0.1000,106,91.00,123.00,true,32.00,50,5,0.1000,13,8.00,19.00,false,11.00,10,7.00,14.00,false,7.00,6,4.00,8.00,true,4.00,6,4.00,7.00,true,3.00
1384,3040896,sparse_mod10,999,100,0.1000,82,70.00,96.00,false,26.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,11.00,true,6.00,7,5.00,9.00,true,4.00,5,4.00,7.00,true,3.00
1385,3048815,sparse_mod10,999,100,0.1000,87,75.00,102.00,true,27.00,50,5,0.1000,13,8.00,19.00,false,11.00,12,8.00,16.00,false,8.00,8,6.00,11.00,false,5.00,8,6.00,9.00,false,3.00
1386,3056734,sparse_mod10,999,100,0.1000,109,93.00,126.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,6,4.00,7.00,true,3.00,6,5.00,7.00,true,2.00
1387,3064653,sparse_mod10,999,100,0.1000,107,92.00,125.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,11.00,true,6.00,7,5.00,9.00,true,4.00,7,5.00,8.00,true,3.00
1388,3072572,sparse_mod10,999,100,0.1000,103,88.00,119.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,6.00,12.00,false,6.00,7,5.00,9.00,true,4.00,6,5.00,8.00,true,3.00
1389,3080491,sparse_mod10,999,100,0.1000,102,88.00,119.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,6,4.00,7.00,true,3.00,6,4.00,7.00,true,3.00
1390,3088410,sparse_mod10,999,100,0.1000,103,89.00,120.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,11.00,true,6.00,5,4.00,7.00,true,3.00,6,4.00,7.00,true,3.00
1391,3096329,sparse_mod10,999,100,0.1000,87,75.00,102.00,true,27.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,4.00,10.00,true,6.00,6,4.00,8.00,true,4.00,6,5.00,7.00,true,2.00
1392,3104248,sparse_mod10,999,100,0.1000,114,98.00,133.00,true,35.00,50,5,0.1000,13,8.00,19.00,false,11.00,12,8.00,16.00,false,8.00,8,6.00,11.00,false,5.00,7,6.00,9.00,false,3.00
1393,3112167,sparse_mod10,999,100,0.1000,96,82.00,112.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,6,4.00,7.00,true,3.00,6,4.00,7.00,true,3.00
1394,3120086,sparse_mod10,999,100,0.1000,92,79.00,108.00,true,29.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,6,5.00,8.00,true,3.00,6,5.00,7.00,true,2.00
1395,3128005,sparse_mod10,999,100,0.1000,102,87.00,118.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,10,7.00,15.00,false,8.00,8,6.00,10.00,false,4.00,6,5.00,8.00,true,3.00
1396,3135924,sparse_mod10,999,100,0.1000,105,90.00,122.00,true,32.00,50,5,0.1000,13,8.00,19.00,false,11.00,10,7.00,14.00,false,7.00,6,4.00,8.00,true,4.00,6,4.00,7.00,true,3.00
1397,3143843,sparse_mod10,999,100,0.1000,124,106.00,143.00,false,37.00,50,5,0.1000,13,8.00,19.00,false,11.00,10,7.00,14.00,false,7.00,6,4.00,8.00,true,4.00,6,5.00,7.00,true,2.00
1398,3151762,sparse_mod10,999,100,0.1000,130,112.00,150.00,false,38.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,12.00,false,6.00,6,4.00,7.00,true,3.00,5,4.00,7.00,true,3.00
1399,3159681,sparse_mod10,999,100,0.1000,99,85.00,116.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,12.00,true,7.00,7,5.00,9.00,true,4.00,7,5.00,8.00,true,3.00
1400,3167600,sparse_mod10,999,100,0.1000,113,97.00,131.00,true,34.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,10.00,true,5.00,7,6.00,10.00,false,4.00,7,5.00,8.00,true,3.00
1401,3175519,sparse_mod10,999,100,0.1000,92,79.00,107.00,true,28.00,50,5,0.1000,13,8.00,19.00,false,11.00,5,3.00,8.00,true,5.00,5,3.00,6.00,true,3.00,5,4.00,7.00,true,3.00
1402,3183438,sparse_mod10,999,100,0.1000,103,89.00,120.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,5,4.00,7.00,true,3.00,5,4.00,7.00,true,3.00
1403,3191357,sparse_mod10,999,100,0.1000,99,85.00,116.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,12.00,true,7.00,8,6.00,10.00,false,4.00,6,5.00,8.00,true,3.00
1404,3199276,sparse_mod10,999,100,0.1000,85,73.00,99.00,false,26.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,11.00,true,6.00,7,5.00,8.00,true,3.00,6,4.00,7.00,true,3.00
1405,3207195,sparse_mod10,999,100,0.1000,102,87.00,118.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,10,7.00,14.00,false,7.00,5,4.00,7.00,true,3.00,6,5.00,7.00,true,2.00
1406,3215114,sparse_mod10,999,100,0.1000,96,82.00,111.00,true,29.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,8,6.00,10.00,false,4.00,7,6.00,9.00,false,3.00
1407,3223033,sparse_mod10,999,100,0.1000,94,81.00,109.00,true,28.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,6,4.00,8.00,true,4.00,6,5.00,7.00,true,2.00
1408,3230952,sparse_mod10,999,100,0.1000,91,78.00,106.00,true,28.00,50,5,0.1000,13,8.00,19.00,false,11.00,5,3.00,8.00,true,5.00,6,4.00,8.00,true,4.00,6,4.00,7.00,true,3.00
1409,3238871,sparse_mod10,999,100,0.1000,97,83.00,113.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,11.00,true,6.00,6,5.00,8.00,true,3.00,6,4.00,7.00,true,3.00
1410,3246790,sparse_mod10,999,100,0.1000,98,84.00,115.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,11.00,true,6.00,7,5.00,9.00,true,4.00,6,4.00,7.00,true,3.00
1411,3254709,sparse_mod10,999,100,0.1000,89,76.00,103.00,true,27.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,11.00,true,6.00,6,5.00,8.00,true,3.00,6,5.00,7.00,true,2.00
1412,3262628,sparse_mod10,999,100,0.1000,103,88.00,120.00,true,32.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,7,5.00,9.00,true,4.00,6,5.00,8.00,true,3.00
1413,3270547,sparse_mod10,999,100,0.1000,98,84.00,114.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,12.00,false,6.00,8,6.00,10.00,false,4.00,7,5.00,8.00,true,3.00
1414,3278466,sparse_mod10,999,100,0.1000,100,86.00,117.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,8,5.00,12.00,true,7.00,7,5.00,9.00,true,4.00,6,5.00,8.00,true,3.00
1415,3286385,sparse_mod10,999,100,0.1000,98,84.00,114.00,true,30.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,4.00,10.00,true,6.00,5,4.00,7.00,true,3.00,5,4.00,6.00,true,2.00
1416,3294304,sparse_mod10,999,100,0.1000,91,78.00,106.00,true,28.00,50,5,0.1000,13,8.00,19.00,false,11.00,11,8.00,16.00,false,8.00,5,4.00,7.00,true,3.00,5,4.00,7.00,true,3.00
1417,3302223,sparse_mod10,999,100,0.1000,100,86.00,117.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,10,7.00,14.00,false,7.00,7,5.00,9.00,true,4.00,7,5.00,8.00,true,3.00
1418,3310142,sparse_mod10,999,100,0.1000,97,83.00,112.00,true,29.00,50,5,0.1000,13,8.00,19.00,false,11.00,11,8.00,15.00,false,7.00,6,5.00,8.00,true,3.00,5,4.00,7.00,true,3.00
1419,3318061,sparse_mod10,999,100,0.1000,103,89.00,120.00,true,31.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,10.00,true,5.00,6,5.00,8.00,true,3.00,7,5.00,8.00,true,3.00
1420,3325980,sparse_mod10,999,100,0.1000,93,80.00,109.00,true,29.00,50,5,0.1000,13,8.00,19.00,false,11.00,7,5.00,10.00,true,5.00,6,5.00,8.00,true,3.00,6,5.00,8.00,true,3.00
1421,3333899,sparse_mod10,999,100,0.1000,88,75.00,102.00,true,27.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,9.00,true,5.00,6,4.00,8.00,true,4.00,6,5.00,8.00,true,3.00
1422,3341818,sparse_mod10,999,100,0.1000,86,74.00,101.00,true,27.00,50,5,0.1000,13,8.00,19.00,false,11.00,6,4.00,8.00,true,4.00,7,5.00,9.00,true,4.00,6,4.00,7.00,true,3.00
1423,3349737,sparse_mod10,999,100,0.1000,107,92.00,125.00,true,33.00,50,5,0.1000,13,8.00,19.00,false,11.00,9,6.00,13.00,false,7.00,7,5.00,9.00,true,4.00,6,5.00,8.00,true,3.00
