trial_id,seed,pass_rate,sample_count,true_size,estimated_size,ci_lower,ci_upper,ci_width,true_in_ci,relative_error
50,395950,0.01,1,10,17,10.00,28.00,18.00,true,0.700000
50,395950,0.01,5,10,12,8.00,19.00,11.00,true,0.200000
50,395950,0.01,10,10,14,10.00,21.00,11.00,true,0.400000
50,395950,0.01,25,10,13,10.00,18.00,8.00,true,0.300000
50,395950,0.01,50,10,13,10.00,16.00,6.00,true,0.300000
50,395950,0.01,100,10,12,10.00,15.00,5.00,true,0.200000
50,395950,0.01,200,10,11,9.00,13.00,4.00,true,0.100000
50,395950,0.01,500,10,11,9.00,12.00,3.00,true,0.100000
51,403869,0.01,1,10,14,8.00,23.00,15.00,true,0.400000
51,403869,0.01,5,10,14,9.00,22.00,13.00,true,0.400000
51,403869,0.01,10,10,16,11.00,24.00,13.00,false,0.600000
51,403869,0.01,25,10,11,8.00,15.00,7.00,true,0.100000
51,403869,0.01,50,10,10,7.00,12.00,5.00,true,0.000000
51,403869,0.01,100,10,11,9.00,13.00,4.00,true,0.100000
51,403869,0.01,200,10,10,8.00,11.00,3.00,true,0.000000
51,403869,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
52,411788,0.01,1,10,14,9.00,24.00,15.00,true,0.400000
52,411788,0.01,5,10,11,7.00,18.00,11.00,true,0.100000
52,411788,0.01,10,10,13,9.00,19.00,10.00,true,0.300000
52,411788,0.01,25,10,14,10.00,19.00,9.00,true,0.400000
52,411788,0.01,50,10,11,9.00,14.00,5.00,true,0.100000
52,411788,0.01,100,10,11,9.00,13.00,4.00,true,0.100000
52,411788,0.01,200,10,10,9.00,12.00,3.00,true,0.000000
52,411788,0.01,500,10,11,9.00,12.00,3.00,true,0.100000
53,419707,0.01,1,10,14,8.00,23.00,15.00,true,0.400000
53,419707,0.01,5,10,12,7.00,18.00,11.00,true,0.200000
53,419707,0.01,10,10,11,7.00,16.00,9.00,true,0.100000
53,419707,0.01,25,10,11,8.00,15.00,7.00,true,0.100000
53,419707,0.01,50,10,12,9.00,15.00,6.00,true,0.200000
53,419707,0.01,100,10,10,8.00,13.00,5.00,true,0.000000
53,419707,0.01,200,10,10,8.00,11.00,3.00,true,0.000000
53,419707,0.01,500,10,10,9.00,12.00,3.00,true,0.000000
54,427626,0.01,1,10,15,9.00,24.00,15.00,true,0.500000
54,427626,0.01,5,10,13,9.00,21.00,12.00,true,0.300000
54,427626,0.01,10,10,11,7.00,16.00,9.00,true,0.100000
54,427626,0.01,25,10,10,7.00,13.00,6.00,true,0.000000
54,427626,0.01,50,10,9,7.00,12.00,5.00,true,0.100000
54,427626,0.01,100,10,9,7.00,11.00,4.00,true,0.100000
54,427626,0.01,200,10,9,8.00,11.00,3.00,true,0.100000
54,427626,0.01,500,10,10,8.00,11.00,3.00,true,0.000000
55,435545,0.01,1,10,16,10.00,26.00,16.00,true,0.600000
55,435545,0.01,5,10,12,8.00,19.00,11.00,true,0.200000
55,435545,0.01,10,10,12,8.00,18.00,10.00,true,0.200000
55,435545,0.01,25,10,12,9.00,17.00,8.00,true,0.200000
55,435545,0.01,50,10,13,10.00,16.00,6.00,true,0.300000
55,435545,0.01,100,10,11,9.00,14.00,5.00,true,0.100000
55,435545,0.01,200,10,11,9.00,12.00,3.00,true,0.100000
55,435545,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
56,443464,0.01,1,10,15,9.00,25.00,16.00,true,0.500000
56,443464,0.01,5,10,15,9.00,23.00,14.00,true,0.500000
56,443464,0.01,10,10,11,7.00,16.00,9.00,true,0.100000
56,443464,0.01,25,10,11,8.00,15.00,7.00,true,0.100000
56,443464,0.01,50,10,10,8.00,13.00,5.00,true,0.000000
56,443464,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
56,443464,0.01,200,10,10,8.00,11.00,3.00,true,0.000000
56,443464,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
57,451383,0.01,1,10,17,10.00,28.00,18.00,true,0.700000
57,451383,0.01,5,10,12,8.00,19.00,11.00,true,0.200000
57,451383,0.01,10,10,13,9.00,19.00,10.00,true,0.300000
57,451383,0.01,25,10,12,9.00,16.00,7.00,true,0.200000
57,451383,0.01,50,10,11,9.00,14.00,5.00,true,0.100000
57,451383,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
57,451383,0.01,200,10,10,8.00,11.00,3.00,true,0.000000
57,451383,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
58,459302,0.01,1,10,17,10.00,28.00,18.00,true,0.700000
58,459302,0.01,5,10,18,12.00,27.00,15.00,false,0.800000
58,459302,0.01,10,10,16,11.00,24.00,13.00,false,0.600000
58,459302,0.01,25,10,12,9.00,17.00,8.00,true,0.200000
58,459302,0.01,50,10,11,8.00,14.00,6.00,true,0.100000
58,459302,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
58,459302,0.01,200,10,10,9.00,12.00,3.00,true,0.000000
58,459302,0.01,500,10,10,8.00,11.00,3.00,true,0.000000
59,467221,0.01,1,10,16,10.00,27.00,17.00,true,0.600000
59,467221,0.01,5,10,14,9.00,22.00,13.00,true,0.400000
59,467221,0.01,10,10,14,9.00,20.00,11.00,true,0.400000
59,467221,0.01,25,10,15,11.00,20.00,9.00,false,0.500000
59,467221,0.01,50,10,13,10.00,17.00,7.00,true,0.300000
59,467221,0.01,100,10,13,10.00,15.00,5.00,true,0.300000
59,467221,0.01,200,10,11,9.00,12.00,3.00,true,0.100000
59,467221,0.01,500,10,10,9.00,12.00,3.00,true,0.000000
60,475140,0.01,1,10,14,8.00,23.00,15.00,true,0.400000
60,475140,0.01,5,10,13,9.00,21.00,12.00,true,0.300000
60,475140,0.01,10,10,12,8.00,18.00,10.00,true,0.200000
60,475140,0.01,25,10,11,8.00,15.00,7.00,true,0.100000
60,475140,0.01,50,10,11,9.00,14.00,5.00,true,0.100000
60,475140,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
60,475140,0.01,200,10,10,9.00,12.00,3.00,true,0.000000
60,475140,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
61,483059,0.01,1,10,16,10.00,27.00,17.00,true,0.600000
61,483059,0.01,5,10,20,13.00,30.00,17.00,false,1.000000
61,483059,0.01,10,10,17,12.00,25.00,13.00,false,0.700000
61,483059,0.01,25,10,12,9.00,17.00,8.00,true,0.200000
61,483059,0.01,50,10,10,8.00,13.00,5.00,true,0.000000
61,483059,0.01,100,10,11,9.00,13.00,4.00,true,0.100000
61,483059,0.01,200,10,10,9.00,12.00,3.00,true,0.000000
61,483059,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
62,490978,0.01,1,10,16,10.00,27.00,17.00,true,0.600000
62,490978,0.01,5,10,14,9.00,22.00,13.00,true,0.400000
62,490978,0.01,10,10,10,7.00,15.00,8.00,true,0.000000
62,490978,0.01,25,10,8,6.00,11.00,5.00,true,0.200000
62,490978,0.01,50,10,9,7.00,11.00,4.00,true,0.100000
62,490978,0.01,100,10,9,7.00,11.00,4.00,true,0.100000
62,490978,0.01,200,10,10,8.00,11.00,3.00,true,0.000000
62,490978,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
63,498897,0.01,1,10,15,9.00,25.00,16.00,true,0.500000
63,498897,0.01,5,10,13,8.00,19.00,11.00,true,0.300000
63,498897,0.01,10,10,14,9.00,21.00,12.00,true,0.400000
63,498897,0.01,25,10,10,7.00,14.00,7.00,true,0.000000
63,498897,0.01,50,10,10,7.00,12.00,5.00,true,0.000000
63,498897,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
63,498897,0.01,200,10,9,8.00,11.00,3.00,true,0.100000
63,498897,0.01,500,10,9,8.00,11.00,3.00,true,0.100000
64,506816,0.01,1,10,15,9.00,25.00,16.00,true,0.500000
64,506816,0.01,5,10,13,8.00,20.00,12.00,true,0.300000
64,506816,0.01,10,10,11,7.00,16.00,9.00,true,0.100000
64,506816,0.01,25,10,10,7.00,13.00,6.00,true,0.000000
64,506816,0.01,50,10,10,8.00,13.00,5.00,true,0.000000
64,506816,0.01,100,10,10,8.00,13.00,5.00,true,0.000000
64,506816,0.01,200,10,10,9.00,12.00,3.00,true,0.000000
64,506816,0.01,500,10,10,9.00,12.00,3.00,true,0.000000
65,514735,0.01,1,10,14,9.00,23.00,14.00,true,0.400000
65,514735,0.01,5,10,15,10.00,23.00,13.00,true,0.500000
65,514735,0.01,10,10,15,10.00,22.00,12.00,true,0.500000
65,514735,0.01,25,10,15,11.00,21.00,10.00,false,0.500000
65,514735,0.01,50,10,10,8.00,13.00,5.00,true,0.000000
65,514735,0.01,100,10,11,9.00,14.00,5.00,true,0.100000
65,514735,0.01,200,10,11,9.00,13.00,4.00,true,0.100000
65,514735,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
66,522654,0.01,1,10,17,10.00,28.00,18.00,true,0.700000
66,522654,0.01,5,10,13,9.00,21.00,12.00,true,0.300000
66,522654,0.01,10,10,10,7.00,15.00,8.00,true,0.000000
66,522654,0.01,25,10,10,7.00,13.00,6.00,true,0.000000
66,522654,0.01,50,10,10,8.00,13.00,5.00,true,0.000000
66,522654,0.01,100,10,11,9.00,14.00,5.00,true,0.100000
66,522654,0.01,200,10,11,10.00,13.00,3.00,true,0.100000
66,522654,0.01,500,10,11,9.00,12.00,3.00,true,0.100000
67,530573,0.01,1,10,15,9.00,24.00,15.00,true,0.500000
67,530573,0.01,5,10,13,9.00,21.00,12.00,true,0.300000
67,530573,0.01,10,10,16,11.00,23.00,12.00,false,0.600000
67,530573,0.01,25,10,13,9.00,18.00,9.00,true,0.300000
67,530573,0.01,50,10,10,8.00,13.00,5.00,true,0.000000
67,530573,0.01,100,10,11,9.00,13.00,4.00,true,0.100000
67,530573,0.01,200,10,10,8.00,11.00,3.00,true,0.000000
67,530573,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
68,538492,0.01,1,10,15,9.00,24.00,15.00,true,0.500000
68,538492,0.01,5,10,9,6.00,14.00,8.00,true,0.100000
68,538492,0.01,10,10,10,7.00,15.00,8.00,true,0.000000
68,538492,0.01,25,10,10,7.00,14.00,7.00,true,0.000000
68,538492,0.01,50,10,9,7.00,11.00,4.00,true,0.100000
68,538492,0.01,100,10,9,7.00,11.00,4.00,true,0.100000
68,538492,0.01,200,10,10,8.00,11.00,3.00,true,0.000000
68,538492,0.01,500,10,10,9.00,12.00,3.00,true,0.000000
69,546411,0.01,1,10,17,10.00,27.00,17.00,true,0.700000
69,546411,0.01,5,10,15,9.00,23.00,14.00,true,0.500000
69,546411,0.01,10,10,14,9.00,21.00,12.00,true,0.400000
69,546411,0.01,25,10,9,7.00,13.00,6.00,true,0.100000
69,546411,0.01,50,10,10,8.00,13.00,5.00,true,0.000000
69,546411,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
69,546411,0.01,200,10,10,9.00,12.00,3.00,true,0.000000
69,546411,0.01,500,10,10,9.00,12.00,3.00,true,0.000000
70,554330,0.01,1,10,16,10.00,27.00,17.00,true,0.600000
70,554330,0.01,5,10,12,7.00,18.00,11.00,true,0.200000
70,554330,0.01,10,10,12,8.00,17.00,9.00,true,0.200000
70,554330,0.01,25,10,11,8.00,14.00,6.00,true,0.100000
70,554330,0.01,50,10,10,7.00,12.00,5.00,true,0.000000
70,554330,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
70,554330,0.01,200,10,11,9.00,13.00,4.00,true,0.100000
70,554330,0.01,500,10,12,10.00,13.00,3.00,true,0.200000
71,562249,0.01,1,10,17,10.00,27.00,17.00,true,0.700000
71,562249,0.01,5,10,17,11.00,25.00,14.00,false,0.700000
71,562249,0.01,10,10,14,10.00,21.00,11.00,true,0.400000
71,562249,0.01,25,10,14,11.00,19.00,8.00,false,0.400000
71,562249,0.01,50,10,13,10.00,16.00,6.00,true,0.300000
71,562249,0.01,100,10,11,9.00,14.00,5.00,true,0.100000
71,562249,0.01,200,10,11,9.00,13.00,4.00,true,0.100000
71,562249,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
72,570168,0.01,1,10,14,9.00,23.00,14.00,true,0.400000
72,570168,0.01,5,10,12,8.00,18.00,10.00,true,0.200000
72,570168,0.01,10,10,9,6.00,13.00,7.00,true,0.100000
72,570168,0.01,25,10,10,7.00,14.00,7.00,true,0.000000
72,570168,0.01,50,10,10,7.00,13.00,6.00,true,0.000000
72,570168,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
72,570168,0.01,200,10,9,8.00,11.00,3.00,true,0.100000
72,570168,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
73,578087,0.01,1,10,17,10.00,28.00,18.00,true,0.700000
73,578087,0.01,5,10,16,10.00,24.00,14.00,true,0.600000
73,578087,0.01,10,10,13,9.00,19.00,10.00,true,0.300000
73,578087,0.01,25,10,12,9.00,16.00,7.00,true,0.200000
73,578087,0.01,50,10,10,7.00,12.00,5.00,true,0.000000
73,578087,0.01,100,10,10,8.00,13.00,5.00,true,0.000000
73,578087,0.01,200,10,10,8.00,12.00,4.00,true,0.000000
73,578087,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
74,586006,0.01,1,10,16,10.00,27.00,17.00,true,0.600000
74,586006,0.01,5,10,13,9.00,21.00,12.00,true,0.300000
74,586006,0.01,10,10,14,10.00,21.00,11.00,true,0.400000
74,586006,0.01,25,10,14,10.00,19.00,9.00,true,0.400000
74,586006,0.01,50,10,12,9.00,16.00,7.00,true,0.200000
74,586006,0.01,100,10,10,8.00,13.00,5.00,true,0.000000
74,586006,0.01,200,10,10,9.00,12.00,3.00,true,0.000000
74,586006,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
75,593925,0.01,1,10,16,10.00,27.00,17.00,true,0.600000
75,593925,0.01,5,10,14,9.00,22.00,13.00,true,0.400000
75,593925,0.01,10,10,12,8.00,18.00,10.00,true,0.200000
75,593925,0.01,25,10,12,8.00,16.00,8.00,true,0.200000
75,593925,0.01,50,10,12,9.00,15.00,6.00,true,0.200000
75,593925,0.01,100,10,11,9.00,13.00,4.00,true,0.100000
75,593925,0.01,200,10,10,9.00,12.00,3.00,true,0.000000
75,593925,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
76,601844,0.01,1,10,16,10.00,26.00,16.00,true,0.600000
76,601844,0.01,5,10,11,7.00,17.00,10.00,true,0.100000
76,601844,0.01,10,10,8,5.00,12.00,7.00,true,0.200000
76,601844,0.01,25,10,9,7.00,13.00,6.00,true,0.100000
76,601844,0.01,50,10,10,8.00,13.00,5.00,true,0.000000
76,601844,0.01,100,10,9,8.00,12.00,4.00,true,0.100000
76,601844,0.01,200,10,10,8.00,11.00,3.00,true,0.000000
76,601844,0.01,500,10,10,8.00,11.00,3.00,true,0.000000
77,609763,0.01,1,10,16,10.00,27.00,17.00,true,0.600000
77,609763,0.01,5,10,12,8.00,19.00,11.00,true,0.200000
77,609763,0.01,10,10,11,7.00,17.00,10.00,true,0.100000
77,609763,0.01,25,10,12,9.00,16.00,7.00,true,0.200000
77,609763,0.01,50,10,11,9.00,15.00,6.00,true,0.100000
77,609763,0.01,100,10,10,9.00,13.00,4.00,true,0.000000
77,609763,0.01,200,10,11,9.00,12.00,3.00,true,0.100000
77,609763,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
78,617682,0.01,1,10,17,10.00,27.00,17.00,true,0.700000
78,617682,0.01,5,10,15,10.00,24.00,14.00,true,0.500000
78,617682,0.01,10,10,16,11.00,24.00,13.00,false,0.600000
78,617682,0.01,25,10,14,10.00,19.00,9.00,true,0.400000
78,617682,0.01,50,10,11,8.00,14.00,6.00,true,0.100000
78,617682,0.01,100,10,9,8.00,12.00,4.00,true,0.100000
78,617682,0.01,200,10,9,8.00,11.00,3.00,true,0.100000
78,617682,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
79,625601,0.01,1,10,17,10.00,28.00,18.00,true,0.700000
79,625601,0.01,5,10,14,9.00,22.00,13.00,true,0.400000
79,625601,0.01,10,10,16,11.00,24.00,13.00,false,0.600000
79,625601,0.01,25,10,15,11.00,20.00,9.00,false,0.500000
79,625601,0.01,50,10,14,11.00,18.00,7.00,false,0.400000
79,625601,0.01,100,10,11,9.00,13.00,4.00,true,0.100000
79,625601,0.01,200,10,10,8.00,12.00,4.00,true,0.000000
79,625601,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
80,633520,0.01,1,10,13,8.00,22.00,14.00,true,0.300000
80,633520,0.01,5,10,12,7.00,18.00,11.00,true,0.200000
80,633520,0.01,10,10,11,7.00,16.00,9.00,true,0.100000
80,633520,0.01,25,10,12,9.00,17.00,8.00,true,0.200000
80,633520,0.01,50,10,11,8.00,14.00,6.00,true,0.100000
80,633520,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
80,633520,0.01,200,10,11,9.00,12.00,3.00,true,0.100000
80,633520,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
81,641439,0.01,1,10,16,10.00,26.00,16.00,true,0.600000
81,641439,0.01,5,10,15,10.00,23.00,13.00,true,0.500000
81,641439,0.01,10,10,18,12.00,26.00,14.00,false,0.800000
81,641439,0.01,25,10,15,11.00,20.00,9.00,false,0.500000
81,641439,0.01,50,10,10,8.00,13.00,5.00,true,0.000000
81,641439,0.01,100,10,10,8.00,13.00,5.00,true,0.000000
81,641439,0.01,200,10,10,8.00,11.00,3.00,true,0.000000
81,641439,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
82,649358,0.01,1,10,16,10.00,27.00,17.00,true,0.600000
82,649358,0.01,5,10,15,9.00,22.00,13.00,true,0.500000
82,649358,0.01,10,10,14,9.00,20.00,11.00,true,0.400000
82,649358,0.01,25,10,11,8.00,15.00,7.00,true,0.100000
82,649358,0.01,50,10,9,7.00,12.00,5.00,true,0.100000
82,649358,0.01,100,10,9,7.00,11.00,4.00,true,0.100000
82,649358,0.01,200,10,10,8.00,11.00,3.00,true,0.000000
82,649358,0.01,500,10,10,8.00,11.00,3.00,true,0.000000
83,657277,0.01,1,10,16,10.00,27.00,17.00,true,0.600000
83,657277,0.01,5,10,14,9.00,22.00,13.00,true,0.400000
83,657277,0.01,10,10,11,7.00,16.00,9.00,true,0.100000
83,657277,0.01,25,10,11,8.00,15.00,7.00,true,0.100000
83,657277,0.01,50,10,10,8.00,13.00,5.00,true,0.000000
83,657277,0.01,100,10,9,7.00,11.00,4.00,true,0.100000
83,657277,0.01,200,10,9,8.00,11.00,3.00,true,0.100000
83,657277,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
84,665196,0.01,1,10,16,10.00,26.00,16.00,true,0.600000
84,665196,0.01,5,10,13,8.00,20.00,12.00,true,0.300000
84,665196,0.01,10,10,11,7.00,16.00,9.00,true,0.100000
84,665196,0.01,25,10,10,7.00,14.00,7.00,true,0.000000
84,665196,0.01,50,10,11,8.00,14.00,6.00,true,0.100000
84,665196,0.01,100,10,11,9.00,14.00,5.00,true,0.100000
84,665196,0.01,200,10,10,8.00,12.00,4.00,true,0.000000
84,665196,0.01,500,10,10,9.00,12.00,3.00,true,0.000000
85,673115,0.01,1,10,15,9.00,25.00,16.00,true,0.500000
85,673115,0.01,5,10,12,8.00,19.00,11.00,true,0.200000
85,673115,0.01,10,10,11,7.00,16.00,9.00,true,0.100000
85,673115,0.01,25,10,12,9.00,16.00,7.00,true,0.200000
85,673115,0.01,50,10,11,8.00,14.00,6.00,true,0.100000
85,673115,0.01,100,10,9,7.00,11.00,4.00,true,0.100000
85,673115,0.01,200,10,10,8.00,12.00,4.00,true,0.000000
85,673115,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
86,681034,0.01,1,10,17,10.00,27.00,17.00,true,0.700000
86,681034,0.01,5,10,17,11.00,25.00,14.00,false,0.700000
86,681034,0.01,10,10,15,10.00,22.00,12.00,true,0.500000
86,681034,0.01,25,10,16,12.00,22.00,10.00,false,0.600000
86,681034,0.01,50,10,15,12.00,19.00,7.00,false,0.500000
86,681034,0.01,100,10,11,9.00,13.00,4.00,true,0.100000
86,681034,0.01,200,10,10,8.00,12.00,4.00,true,0.000000
86,681034,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
87,688953,0.01,1,10,17,10.00,27.00,17.00,true,0.700000
87,688953,0.01,5,10,16,10.00,24.00,14.00,true,0.600000
87,688953,0.01,10,10,12,8.00,18.00,10.00,true,0.200000
87,688953,0.01,25,10,12,9.00,16.00,7.00,true,0.200000
87,688953,0.01,50,10,12,9.00,15.00,6.00,true,0.200000
87,688953,0.01,100,10,11,9.00,14.00,5.00,true,0.100000
87,688953,0.01,200,10,11,9.00,12.00,3.00,true,0.100000
87,688953,0.01,500,10,11,10.00,12.00,2.00,true,0.100000
88,696872,0.01,1,10,16,10.00,26.00,16.00,true,0.600000
88,696872,0.01,5,10,14,9.00,21.00,12.00,true,0.400000
88,696872,0.01,10,10,15,10.00,23.00,13.00,true,0.500000
88,696872,0.01,25,10,14,10.00,19.00,9.00,true,0.400000
88,696872,0.01,50,10,15,12.00,19.00,7.00,false,0.500000
88,696872,0.01,100,10,13,10.00,15.00,5.00,true,0.300000
88,696872,0.01,200,10,11,9.00,13.00,4.00,true,0.100000
88,696872,0.01,500,10,11,10.00,12.00,2.00,true,0.100000
89,704791,0.01,1,10,14,9.00,23.00,14.00,true,0.400000
89,704791,0.01,5,10,10,6.00,16.00,10.00,true,0.000000
89,704791,0.01,10,10,10,7.00,15.00,8.00,true,0.000000
89,704791,0.01,25,10,12,9.00,16.00,7.00,true,0.200000
89,704791,0.01,50,10,11,9.00,14.00,5.00,true,0.100000
89,704791,0.01,100,10,11,9.00,14.00,5.00,true,0.100000
89,704791,0.01,200,10,11,9.00,12.00,3.00,true,0.100000
89,704791,0.01,500,10,11,9.00,12.00,3.00,true,0.100000
90,712710,0.01,1,10,14,9.00,24.00,15.00,true,0.400000
90,712710,0.01,5,10,8,5.00,13.00,8.00,true,0.200000
90,712710,0.01,10,10,10,6.00,14.00,8.00,true,0.000000
90,712710,0.01,25,10,9,7.00,13.00,6.00,true,0.100000
90,712710,0.01,50,10,10,7.00,13.00,6.00,true,0.000000
90,712710,0.01,100,10,9,7.00,11.00,4.00,true,0.100000
90,712710,0.01,200,10,10,8.00,11.00,3.00,true,0.000000
90,712710,0.01,500,10,9,8.00,10.00,2.00,true,0.100000
91,720629,0.01,1,10,16,10.00,27.00,17.00,true,0.600000
91,720629,0.01,5,10,14,9.00,21.00,12.00,true,0.400000
91,720629,0.01,10,10,10,7.00,15.00,8.00,true,0.000000
91,720629,0.01,25,10,10,7.00,14.00,7.00,true,0.000000
91,720629,0.01,50,10,11,8.00,14.00,6.00,true,0.100000
91,720629,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
91,720629,0.01,200,10,10,8.00,11.00,3.00,true,0.000000
91,720629,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
92,728548,0.01,1,10,16,10.00,26.00,16.00,true,0.600000
92,728548,0.01,5,10,13,8.00,20.00,12.00,true,0.300000
92,728548,0.01,10,10,15,10.00,22.00,12.00,true,0.500000
92,728548,0.01,25,10,15,11.00,20.00,9.00,false,0.500000
92,728548,0.01,50,10,14,11.00,17.00,6.00,false,0.400000
92,728548,0.01,100,10,12,10.00,15.00,5.00,true,0.200000
92,728548,0.01,200,10,11,9.00,13.00,4.00,true,0.100000
92,728548,0.01,500,10,11,10.00,13.00,3.00,true,0.100000
93,736467,0.01,1,10,17,10.00,27.00,17.00,true,0.700000
93,736467,0.01,5,10,15,10.00,23.00,13.00,true,0.500000
93,736467,0.01,10,10,10,6.00,15.00,9.00,true,0.000000
93,736467,0.01,25,10,11,8.00,15.00,7.00,true,0.100000
93,736467,0.01,50,10,10,8.00,13.00,5.00,true,0.000000
93,736467,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
93,736467,0.01,200,10,10,9.00,12.00,3.00,true,0.000000
93,736467,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
94,744386,0.01,1,10,17,10.00,28.00,18.00,true,0.700000
94,744386,0.01,5,10,15,10.00,23.00,13.00,true,0.500000
94,744386,0.01,10,10,14,9.00,20.00,11.00,true,0.400000
94,744386,0.01,25,10,10,8.00,14.00,6.00,true,0.000000
94,744386,0.01,50,10,11,9.00,14.00,5.00,true,0.100000
94,744386,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
94,744386,0.01,200,10,11,9.00,13.00,4.00,true,0.100000
94,744386,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
95,752305,0.01,1,10,15,9.00,24.00,15.00,true,0.500000
95,752305,0.01,5,10,15,10.00,23.00,13.00,true,0.500000
95,752305,0.01,10,10,12,8.00,17.00,9.00,true,0.200000
95,752305,0.01,25,10,10,7.00,13.00,6.00,true,0.000000
95,752305,0.01,50,10,11,9.00,14.00,5.00,true,0.100000
95,752305,0.01,100,10,9,8.00,12.00,4.00,true,0.100000
95,752305,0.01,200,10,11,9.00,13.00,4.00,true,0.100000
95,752305,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
96,760224,0.01,1,10,13,8.00,21.00,13.00,true,0.300000
96,760224,0.01,5,10,13,8.00,20.00,12.00,true,0.300000
96,760224,0.01,10,10,12,8.00,17.00,9.00,true,0.200000
96,760224,0.01,25,10,13,9.00,17.00,8.00,true,0.300000
96,760224,0.01,50,10,12,9.00,15.00,6.00,true,0.200000
96,760224,0.01,100,10,12,10.00,14.00,4.00,true,0.200000
96,760224,0.01,200,10,11,9.00,12.00,3.00,true,0.100000
96,760224,0.01,500,10,10,9.00,12.00,3.00,true,0.000000
97,768143,0.01,1,10,16,10.00,26.00,16.00,true,0.600000
97,768143,0.01,5,10,16,10.00,25.00,15.00,true,0.600000
97,768143,0.01,10,10,15,10.00,21.00,11.00,true,0.500000
97,768143,0.01,25,10,12,9.00,16.00,7.00,true,0.200000
97,768143,0.01,50,10,13,10.00,16.00,6.00,true,0.300000
97,768143,0.01,100,10,11,9.00,14.00,5.00,true,0.100000
97,768143,0.01,200,10,11,10.00,13.00,3.00,true,0.100000
97,768143,0.01,500,10,11,9.00,12.00,3.00,true,0.100000
98,776062,0.01,1,10,15,9.00,24.00,15.00,true,0.500000
98,776062,0.01,5,10,18,11.00,27.00,16.00,false,0.800000
98,776062,0.01,10,10,12,8.00,17.00,9.00,true,0.200000
98,776062,0.01,25,10,13,9.00,17.00,8.00,true,0.300000
98,776062,0.01,50,10,10,8.00,13.00,5.00,true,0.000000
98,776062,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
98,776062,0.01,200,10,10,8.00,12.00,4.00,true,0.000000
98,776062,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
99,783981,0.01,1,10,16,10.00,26.00,16.00,true,0.600000
99,783981,0.01,5,10,15,10.00,23.00,13.00,true,0.500000
99,783981,0.01,10,10,13,9.00,20.00,11.00,true,0.300000
99,783981,0.01,25,10,12,8.00,16.00,8.00,true,0.200000
99,783981,0.01,50,10,11,9.00,14.00,5.00,true,0.100000
99,783981,0.01,100,10,10,8.00,12.00,4.00,true,0.000000
99,783981,0.01,200,10,10,8.00,11.00,3.00,true,0.000000
99,783981,0.01,500,10,10,9.00,11.00,2.00,true,0.000000
100,0,0.05,1,50,95,61.00,149.00,88.00,false,0.900000
100,0,0.05,5,50,79,54.00,118.00,64.00,false,0.580000
100,0,0.05,10,50,57,40.00,81.00,41.00,true,0.140000
100,0,0.05,25,50,50,38.00,66.00,28.00,true,0.000000
100,0,0.05,50,50,51,41.00,63.00,22.00,true,0.020000
100,0,0.05,100,50,54,46.00,63.00,17.00,true,0.080000
100,0,0.05,200,50,58,52.00,66.00,14.00,false,0.160000
100,0,0.05,500,50,54,50.00,59.00,9.00,true,0.080000
101,7919,0.05,1,50,83,53.00,131.00,78.00,false,0.660000
101,7919,0.05,5,50,85,58.00,126.00,68.00,false,0.700000
