trial_id,seed,scenario,pass_rate,base_size,true_size,samples_taken,terminated,termination_reason,estimated_size,ci_lower,ci_upper,inv95_at_termination,base_size_used,termination_condition_value,false_termination
33065,32008598,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33066,32016517,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33067,32024436,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33068,32032355,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33069,32040274,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33070,32048193,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33071,32056112,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33072,32064031,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33073,32071950,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33074,32079869,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33075,32087788,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33076,32095707,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33077,32103626,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33078,32111545,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33079,32119464,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33080,32127383,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33081,32135302,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33082,32143221,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33083,32151140,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33084,32159059,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33085,32166978,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33086,32174897,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33087,32182816,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33088,32190735,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33089,32198654,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33090,32206573,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33091,32214492,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33092,32222411,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33093,32230330,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33094,32238249,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33095,32246168,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33096,32254087,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33097,32262006,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33098,32269925,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33099,32277844,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33100,32285763,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33101,32293682,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33102,32301601,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33103,32309520,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33104,32317439,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33105,32325358,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33106,32333277,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33107,32341196,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33108,32349115,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33109,32357034,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33110,32364953,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33111,32372872,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33112,32380791,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33113,32388710,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33114,32396629,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33115,32404548,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33116,32412467,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33117,32420386,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33118,32428305,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33119,32436224,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33120,32444143,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33121,32452062,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,64.0000,1.142857,56,64.0000,false
33122,32459981,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33123,32467900,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33124,32475819,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33125,32483738,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33126,32491657,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33127,32499576,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33128,32507495,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33129,32515414,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33130,32523333,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33131,32531252,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33132,32539171,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33133,32547090,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33134,32555009,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33135,32562928,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33136,32570847,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33137,32578766,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33138,32586685,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33139,32594604,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33140,32602523,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33141,32610442,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33142,32618361,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33143,32626280,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33144,32634199,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33145,32642118,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33146,32650037,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33147,32657956,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33148,32665875,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33149,32673794,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33150,32681713,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33151,32689632,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33152,32697551,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33153,32705470,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33154,32713389,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33155,32721308,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33156,32729227,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33157,32737146,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33158,32745065,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33159,32752984,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33160,32760903,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33161,32768822,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33162,32776741,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33163,32784660,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33164,32792579,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33165,32800498,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33166,32808417,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33167,32816336,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33168,32824255,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33169,32832174,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33170,32840093,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33171,32848012,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33172,32855931,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33173,32863850,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33174,32871769,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33175,32879688,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33176,32887607,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33177,32895526,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33178,32903445,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33179,32911364,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33180,32919283,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33181,32927202,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33182,32935121,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33183,32943040,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33184,32950959,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33185,32958878,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33186,32966797,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33187,32974716,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33188,32982635,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33189,32990554,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33190,32998473,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33191,33006392,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33192,33014311,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33193,33022230,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33194,33030149,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33195,33038068,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33196,33045987,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33197,33053906,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33198,33061825,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33199,33069744,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33200,33077663,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33201,33085582,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33202,33093501,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33203,33101420,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33204,33109339,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33205,33117258,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33206,33125177,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33207,33133096,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33208,33141015,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33209,33148934,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33210,33156853,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33211,33164772,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33212,33172691,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33213,33180610,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33214,33188529,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33215,33196448,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33216,33204367,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33217,33212286,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33218,33220205,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33219,33228124,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33220,33236043,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33221,33243962,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33222,33251881,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33223,33259800,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33224,33267719,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33225,33275638,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33226,33283557,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33227,33291476,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,64.0000,1.142857,56,64.0000,false
33228,33299395,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33229,33307314,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33230,33315233,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33231,33323152,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33232,33331071,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33233,33338990,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33234,33346909,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33235,33354828,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33236,33362747,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33237,33370666,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33238,33378585,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33239,33386504,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33240,33394423,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33241,33402342,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33242,33410261,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33243,33418180,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33244,33426099,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33245,33434018,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33246,33441937,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33247,33449856,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33248,33457775,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33249,33465694,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33250,33473613,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33251,33481532,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33252,33489451,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33253,33497370,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33254,33505289,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33255,33513208,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33256,33521127,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33257,33529046,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33258,33536965,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33259,33544884,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33260,33552803,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33261,33560722,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33262,33568641,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33263,33576560,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33264,33584479,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33265,33592398,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33266,33600317,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33267,33608236,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33268,33616155,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,41.0000,64.0000,1.142857,56,64.0000,false
33269,33624074,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33270,33631993,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33271,33639912,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33272,33647831,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33273,33655750,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,49.0000,0.875000,56,49.0000,false
33274,33663669,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33275,33671588,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33276,33679507,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33277,33687426,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33278,33695345,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33279,33703264,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33280,33711183,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33281,33719102,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33282,33727021,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33283,33734940,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33284,33742859,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,56.0000,1.000000,56,56.0000,false
33285,33750778,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33286,33758697,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33287,33766616,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33288,33774535,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33289,33782454,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33290,33790373,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33291,33798292,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33292,33806211,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33293,33814130,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33294,33822049,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
33295,33829968,nested_true_size_50,0.5,100,50,5000,false,max_samples,49,35.0000,64.0000,1.142857,56,64.0000,false
