trial_id,seed,prior_alpha,prior_beta,prior_name,pass_rate,warmup_count,true_size,estimated_size,ci_lower,ci_upper,ci_width,true_in_ci,relative_error,bias,posterior_alpha,posterior_beta
1077,609763,2,1,"Beta(2,1)_current",0.05,200,50,48,43.00,55.00,12.00,true,0.040000,-2.00,202.00,3960.00
1078,617682,2,1,"Beta(2,1)_current",0.05,200,50,53,46.00,59.00,13.00,true,0.060000,3.00,202.00,3628.00
1079,625601,2,1,"Beta(2,1)_current",0.05,200,50,52,46.00,59.00,13.00,true,0.040000,2.00,202.00,3637.00
1080,633520,2,1,"Beta(2,1)_current",0.05,200,50,50,44.00,56.00,12.00,true,0.000000,0.00,202.00,3842.00
1081,641439,2,1,"Beta(2,1)_current",0.05,200,50,50,44.00,56.00,12.00,true,0.000000,0.00,202.00,3846.00
1082,649358,2,1,"Beta(2,1)_current",0.05,200,50,48,42.00,54.00,12.00,true,0.040000,-2.00,202.00,3989.00
1083,657277,2,1,"Beta(2,1)_current",0.05,200,50,49,44.00,56.00,12.00,true,0.020000,-1.00,202.00,3861.00
1084,665196,2,1,"Beta(2,1)_current",0.05,200,50,49,44.00,56.00,12.00,true,0.020000,-1.00,202.00,3876.00
1085,673115,2,1,"Beta(2,1)_current",0.05,200,50,53,46.00,59.00,13.00,true,0.060000,3.00,202.00,3626.00
1086,681034,2,1,"Beta(2,1)_current",0.05,200,50,50,44.00,57.00,13.00,true,0.000000,0.00,202.00,3815.00
1087,688953,2,1,"Beta(2,1)_current",0.05,200,50,45,39.00,51.00,12.00,true,0.100000,-5.00,202.00,4292.00
1088,696872,2,1,"Beta(2,1)_current",0.05,200,50,56,49.00,63.00,14.00,true,0.120000,6.00,202.00,3419.00
1089,704791,2,1,"Beta(2,1)_current",0.05,200,50,47,42.00,53.00,11.00,true,0.060000,-3.00,202.00,4053.00
1090,712710,2,1,"Beta(2,1)_current",0.05,200,50,49,44.00,56.00,12.00,true,0.020000,-1.00,202.00,3879.00
1091,720629,2,1,"Beta(2,1)_current",0.05,200,50,50,44.00,56.00,12.00,true,0.000000,0.00,202.00,3856.00
1092,728548,2,1,"Beta(2,1)_current",0.05,200,50,54,48.00,61.00,13.00,true,0.080000,4.00,202.00,3517.00
1093,736467,2,1,"Beta(2,1)_current",0.05,200,50,50,44.00,56.00,12.00,true,0.000000,0.00,202.00,3844.00
1094,744386,2,1,"Beta(2,1)_current",0.05,200,50,51,45.00,58.00,13.00,true,0.020000,1.00,202.00,3732.00
1095,752305,2,1,"Beta(2,1)_current",0.05,200,50,50,44.00,56.00,12.00,true,0.000000,0.00,202.00,3823.00
1096,760224,2,1,"Beta(2,1)_current",0.05,200,50,57,50.00,64.00,14.00,true,0.140000,7.00,202.00,3356.00
1097,768143,2,1,"Beta(2,1)_current",0.05,200,50,54,48.00,61.00,13.00,true,0.080000,4.00,202.00,3518.00
1098,776062,2,1,"Beta(2,1)_current",0.05,200,50,55,49.00,62.00,13.00,true,0.100000,5.00,202.00,3435.00
1099,783981,2,1,"Beta(2,1)_current",0.05,200,50,57,51.00,65.00,14.00,false,0.140000,7.00,202.00,3301.00
1100,0,2,1,"Beta(2,1)_current",0.05,500,50,54,50.00,59.00,9.00,true,0.080000,4.00,502.00,8754.00
1101,7919,2,1,"Beta(2,1)_current",0.05,500,50,47,43.00,51.00,8.00,true,0.060000,-3.00,502.00,10149.00
1102,15838,2,1,"Beta(2,1)_current",0.05,500,50,54,50.00,59.00,9.00,true,0.080000,4.00,502.00,8754.00
1103,23757,2,1,"Beta(2,1)_current",0.05,500,50,53,49.00,58.00,9.00,true,0.060000,3.00,502.00,8928.00
1104,31676,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9412.00
1105,39595,2,1,"Beta(2,1)_current",0.05,500,50,47,44.00,52.00,8.00,true,0.060000,-3.00,502.00,10050.00
1106,47514,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9295.00
1107,55433,2,1,"Beta(2,1)_current",0.05,500,50,47,43.00,51.00,8.00,true,0.060000,-3.00,502.00,10253.00
1108,63352,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9498.00
1109,71271,2,1,"Beta(2,1)_current",0.05,500,50,49,46.00,54.00,8.00,true,0.020000,-1.00,502.00,9636.00
1110,79190,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9489.00
1111,87109,2,1,"Beta(2,1)_current",0.05,500,50,49,46.00,54.00,8.00,true,0.020000,-1.00,502.00,9632.00
1112,95028,2,1,"Beta(2,1)_current",0.05,500,50,55,51.00,60.00,9.00,false,0.100000,5.00,502.00,8608.00
1113,102947,2,1,"Beta(2,1)_current",0.05,500,50,53,49.00,58.00,9.00,true,0.060000,3.00,502.00,8924.00
1114,110866,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,56.00,8.00,true,0.040000,2.00,502.00,9115.00
1115,118785,2,1,"Beta(2,1)_current",0.05,500,50,52,47.00,56.00,9.00,true,0.040000,2.00,502.00,9227.00
1116,126704,2,1,"Beta(2,1)_current",0.05,500,50,47,43.00,51.00,8.00,true,0.060000,-3.00,502.00,10125.00
1117,134623,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,56.00,8.00,true,0.040000,2.00,502.00,9112.00
1118,142542,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9553.00
1119,150461,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,55.00,9.00,true,0.000000,0.00,502.00,9447.00
1120,158380,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,56.00,8.00,true,0.040000,2.00,502.00,9151.00
1121,166299,2,1,"Beta(2,1)_current",0.05,500,50,49,45.00,53.00,8.00,true,0.020000,-1.00,502.00,9705.00
1122,174218,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,55.00,9.00,true,0.000000,0.00,502.00,9444.00
1123,182137,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9592.00
1124,190056,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,57.00,9.00,true,0.040000,2.00,502.00,9091.00
1125,197975,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,56.00,8.00,true,0.040000,2.00,502.00,9150.00
1126,205894,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9353.00
1127,213813,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9309.00
1128,221732,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9292.00
1129,229651,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,57.00,9.00,true,0.040000,2.00,502.00,9096.00
1130,237570,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9528.00
1131,245489,2,1,"Beta(2,1)_current",0.05,500,50,47,44.00,51.00,7.00,true,0.060000,-3.00,502.00,10092.00
1132,253408,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9532.00
1133,261327,2,1,"Beta(2,1)_current",0.05,500,50,49,45.00,53.00,8.00,true,0.020000,-1.00,502.00,9707.00
1134,269246,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9339.00
1135,277165,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9322.00
1136,285084,2,1,"Beta(2,1)_current",0.05,500,50,46,42.00,49.00,7.00,false,0.080000,-4.00,502.00,10507.00
1137,293003,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,55.00,9.00,true,0.000000,0.00,502.00,9451.00
1138,300922,2,1,"Beta(2,1)_current",0.05,500,50,48,44.00,52.00,8.00,true,0.040000,-2.00,502.00,9997.00
1139,308841,2,1,"Beta(2,1)_current",0.05,500,50,49,45.00,53.00,8.00,true,0.020000,-1.00,502.00,9827.00
1140,316760,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9578.00
1141,324679,2,1,"Beta(2,1)_current",0.05,500,50,48,44.00,52.00,8.00,true,0.040000,-2.00,502.00,10029.00
1142,332598,2,1,"Beta(2,1)_current",0.05,500,50,49,45.00,53.00,8.00,true,0.020000,-1.00,502.00,9669.00
1143,340517,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9591.00
1144,348436,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9321.00
1145,356355,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9288.00
1146,364274,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9511.00
1147,372193,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9590.00
1148,380112,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,56.00,9.00,true,0.020000,1.00,502.00,9254.00
1149,388031,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,57.00,9.00,true,0.040000,2.00,502.00,9111.00
1150,395950,2,1,"Beta(2,1)_current",0.05,500,50,53,49.00,58.00,9.00,true,0.060000,3.00,502.00,8919.00
1151,403869,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,57.00,9.00,true,0.040000,2.00,502.00,9045.00
1152,411788,2,1,"Beta(2,1)_current",0.05,500,50,46,43.00,50.00,7.00,true,0.080000,-4.00,502.00,10285.00
1153,419707,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9354.00
1154,427626,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,56.00,8.00,true,0.040000,2.00,502.00,9148.00
1155,435545,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9317.00
1156,443464,2,1,"Beta(2,1)_current",0.05,500,50,48,44.00,52.00,8.00,true,0.040000,-2.00,502.00,9935.00
1157,451383,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,56.00,8.00,true,0.040000,2.00,502.00,9145.00
1158,459302,2,1,"Beta(2,1)_current",0.05,500,50,47,44.00,51.00,7.00,true,0.060000,-3.00,502.00,10065.00
1159,467221,2,1,"Beta(2,1)_current",0.05,500,50,55,51.00,59.00,8.00,false,0.100000,5.00,502.00,8643.00
1160,475140,2,1,"Beta(2,1)_current",0.05,500,50,48,44.00,52.00,8.00,true,0.040000,-2.00,502.00,9940.00
1161,483059,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9359.00
1162,490978,2,1,"Beta(2,1)_current",0.05,500,50,44,41.00,48.00,7.00,false,0.120000,-6.00,502.00,10778.00
1163,498897,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,56.00,8.00,true,0.040000,2.00,502.00,9204.00
1164,506816,2,1,"Beta(2,1)_current",0.05,500,50,47,44.00,51.00,7.00,true,0.060000,-3.00,502.00,10101.00
1165,514735,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9557.00
1166,522654,2,1,"Beta(2,1)_current",0.05,500,50,53,49.00,57.00,8.00,true,0.060000,3.00,502.00,8967.00
1167,530573,2,1,"Beta(2,1)_current",0.05,500,50,48,45.00,52.00,7.00,true,0.040000,-2.00,502.00,9855.00
1168,538492,2,1,"Beta(2,1)_current",0.05,500,50,45,42.00,49.00,7.00,false,0.100000,-5.00,502.00,10512.00
1169,546411,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,56.00,9.00,true,0.020000,1.00,502.00,9243.00
1170,554330,2,1,"Beta(2,1)_current",0.05,500,50,49,45.00,53.00,8.00,true,0.020000,-1.00,502.00,9674.00
1171,562249,2,1,"Beta(2,1)_current",0.05,500,50,50,47.00,55.00,8.00,true,0.000000,0.00,502.00,9422.00
1172,570168,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9406.00
1173,578087,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,57.00,9.00,true,0.040000,2.00,502.00,9084.00
1174,586006,2,1,"Beta(2,1)_current",0.05,500,50,49,45.00,53.00,8.00,true,0.020000,-1.00,502.00,9759.00
1175,593925,2,1,"Beta(2,1)_current",0.05,500,50,53,49.00,57.00,8.00,true,0.060000,3.00,502.00,9018.00
1176,601844,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9498.00
1177,609763,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,56.00,8.00,true,0.040000,2.00,502.00,9180.00
1178,617682,2,1,"Beta(2,1)_current",0.05,500,50,49,45.00,53.00,8.00,true,0.020000,-1.00,502.00,9828.00
1179,625601,2,1,"Beta(2,1)_current",0.05,500,50,52,47.00,56.00,9.00,true,0.040000,2.00,502.00,9223.00
1180,633520,2,1,"Beta(2,1)_current",0.05,500,50,49,45.00,53.00,8.00,true,0.020000,-1.00,502.00,9711.00
1181,641439,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9289.00
1182,649358,2,1,"Beta(2,1)_current",0.05,500,50,48,44.00,52.00,8.00,true,0.040000,-2.00,502.00,9940.00
1183,657277,2,1,"Beta(2,1)_current",0.05,500,50,46,43.00,50.00,7.00,true,0.080000,-4.00,502.00,10295.00
1184,665196,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,56.00,9.00,true,0.020000,1.00,502.00,9269.00
1185,673115,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,56.00,8.00,true,0.040000,2.00,502.00,9162.00
1186,681034,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9536.00
1187,688953,2,1,"Beta(2,1)_current",0.05,500,50,46,43.00,50.00,7.00,true,0.080000,-4.00,502.00,10299.00
1188,696872,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,56.00,9.00,true,0.020000,1.00,502.00,9268.00
1189,704791,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,55.00,9.00,true,0.000000,0.00,502.00,9444.00
1190,712710,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9516.00
1191,720629,2,1,"Beta(2,1)_current",0.05,500,50,48,44.00,52.00,8.00,true,0.040000,-2.00,502.00,10038.00
1192,728548,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9366.00
1193,736467,2,1,"Beta(2,1)_current",0.05,500,50,49,45.00,53.00,8.00,true,0.020000,-1.00,502.00,9715.00
1194,744386,2,1,"Beta(2,1)_current",0.05,500,50,52,48.00,56.00,8.00,true,0.040000,2.00,502.00,9177.00
1195,752305,2,1,"Beta(2,1)_current",0.05,500,50,50,46.00,54.00,8.00,true,0.000000,0.00,502.00,9488.00
1196,760224,2,1,"Beta(2,1)_current",0.05,500,50,57,53.00,62.00,9.00,false,0.140000,7.00,502.00,8218.00
1197,768143,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9288.00
1198,776062,2,1,"Beta(2,1)_current",0.05,500,50,51,47.00,55.00,8.00,true,0.020000,1.00,502.00,9375.00
1199,783981,2,1,"Beta(2,1)_current",0.05,500,50,55,51.00,59.00,8.00,false,0.100000,5.00,502.00,8645.00
1200,0,2,1,"Beta(2,1)_current",0.1,10,100,147,93.00,229.00,136.00,true,0.470000,47.00,12.00,65.00
1201,7919,2,1,"Beta(2,1)_current",0.1,10,100,169,108.00,261.00,153.00,false,0.690000,69.00,12.00,55.00
1202,15838,2,1,"Beta(2,1)_current",0.1,10,100,113,72.00,179.00,107.00,true,0.130000,13.00,12.00,87.00
1203,23757,2,1,"Beta(2,1)_current",0.1,10,100,89,56.00,143.00,87.00,true,0.110000,-11.00,12.00,113.00
1204,31676,2,1,"Beta(2,1)_current",0.1,10,100,106,67.00,168.00,101.00,true,0.060000,6.00,12.00,94.00
1205,39595,2,1,"Beta(2,1)_current",0.1,10,100,234,151.00,351.00,200.00,false,1.340000,134.00,12.00,37.00
1206,47514,2,1,"Beta(2,1)_current",0.1,10,100,118,75.00,187.00,112.00,true,0.180000,18.00,12.00,83.00
1207,55433,2,1,"Beta(2,1)_current",0.1,10,100,63,39.00,101.00,62.00,true,0.370000,-37.00,12.00,166.00
1208,63352,2,1,"Beta(2,1)_current",0.1,10,100,83,52.00,134.00,82.00,true,0.170000,-17.00,12.00,122.00
1209,71271,2,1,"Beta(2,1)_current",0.1,10,100,112,71.00,178.00,107.00,true,0.120000,12.00,12.00,88.00
1210,79190,2,1,"Beta(2,1)_current",0.1,10,100,196,126.00,300.00,174.00,false,0.960000,96.00,12.00,46.00
1211,87109,2,1,"Beta(2,1)_current",0.1,10,100,89,56.00,143.00,87.00,true,0.110000,-11.00,12.00,113.00
1212,95028,2,1,"Beta(2,1)_current",0.1,10,100,177,113.00,273.00,160.00,false,0.770000,77.00,12.00,52.00
1213,102947,2,1,"Beta(2,1)_current",0.1,10,100,86,54.00,138.00,84.00,true,0.140000,-14.00,12.00,118.00
1214,110866,2,1,"Beta(2,1)_current",0.1,10,100,64,40.00,103.00,63.00,true,0.360000,-36.00,12.00,163.00
1215,118785,2,1,"Beta(2,1)_current",0.1,10,100,115,72.00,181.00,109.00,true,0.150000,15.00,12.00,86.00
1216,126704,2,1,"Beta(2,1)_current",0.1,10,100,268,173.00,397.00,224.00,false,1.680000,168.00,12.00,31.00
1217,134623,2,1,"Beta(2,1)_current",0.1,10,100,167,106.00,258.00,152.00,false,0.670000,67.00,12.00,56.00
1218,142542,2,1,"Beta(2,1)_current",0.1,10,100,70,44.00,113.00,69.00,true,0.300000,-30.00,12.00,147.00
1219,150461,2,1,"Beta(2,1)_current",0.1,10,100,155,99.00,241.00,142.00,true,0.550000,55.00,12.00,61.00
1220,158380,2,1,"Beta(2,1)_current",0.1,10,100,87,54.00,139.00,85.00,true,0.130000,-13.00,12.00,117.00
1221,166299,2,1,"Beta(2,1)_current",0.1,10,100,95,60.00,151.00,91.00,true,0.050000,-5.00,12.00,106.00
1222,174218,2,1,"Beta(2,1)_current",0.1,10,100,220,141.00,332.00,191.00,false,1.200000,120.00,12.00,40.00
1223,182137,2,1,"Beta(2,1)_current",0.1,10,100,81,51.00,131.00,80.00,true,0.190000,-19.00,12.00,125.00
1224,190056,2,1,"Beta(2,1)_current",0.1,10,100,75,47.00,121.00,74.00,true,0.250000,-25.00,12.00,137.00
1225,197975,2,1,"Beta(2,1)_current",0.1,10,100,122,77.00,193.00,116.00,true,0.220000,22.00,12.00,80.00
1226,205894,2,1,"Beta(2,1)_current",0.1,10,100,111,70.00,176.00,106.00,true,0.110000,11.00,12.00,89.00
1227,213813,2,1,"Beta(2,1)_current",0.1,10,100,143,91.00,223.00,132.00,true,0.430000,43.00,12.00,67.00
1228,221732,2,1,"Beta(2,1)_current",0.1,10,100,229,147.00,345.00,198.00,false,1.290000,129.00,12.00,38.00
1229,229651,2,1,"Beta(2,1)_current",0.1,10,100,77,49.00,125.00,76.00,true,0.230000,-23.00,12.00,132.00
1230,237570,2,1,"Beta(2,1)_current",0.1,10,100,110,70.00,174.00,104.00,true,0.100000,10.00,12.00,90.00
1231,245489,2,1,"Beta(2,1)_current",0.1,10,100,87,54.00,139.00,85.00,true,0.130000,-13.00,12.00,117.00
1232,253408,2,1,"Beta(2,1)_current",0.1,10,100,103,65.00,163.00,98.00,true,0.030000,3.00,12.00,97.00
1233,261327,2,1,"Beta(2,1)_current",0.1,10,100,116,73.00,183.00,110.00,true,0.160000,16.00,12.00,85.00
1234,269246,2,1,"Beta(2,1)_current",0.1,10,100,121,77.00,191.00,114.00,true,0.210000,21.00,12.00,81.00
1235,277165,2,1,"Beta(2,1)_current",0.1,10,100,100,63.00,159.00,96.00,true,0.000000,0.00,12.00,100.00
1236,285084,2,1,"Beta(2,1)_current",0.1,10,100,92,58.00,148.00,90.00,true,0.080000,-8.00,12.00,109.00
1237,293003,2,1,"Beta(2,1)_current",0.1,10,100,200,128.00,305.00,177.00,false,1.000000,100.00,12.00,45.00
1238,300922,2,1,"Beta(2,1)_current",0.1,10,100,129,82.00,203.00,121.00,true,0.290000,29.00,12.00,75.00
1239,308841,2,1,"Beta(2,1)_current",0.1,10,100,92,58.00,148.00,90.00,true,0.080000,-8.00,12.00,109.00
1240,316760,2,1,"Beta(2,1)_current",0.1,10,100,141,90.00,220.00,130.00,true,0.410000,41.00,12.00,68.00
1241,324679,2,1,"Beta(2,1)_current",0.1,10,100,95,60.00,151.00,91.00,true,0.050000,-5.00,12.00,106.00
1242,332598,2,1,"Beta(2,1)_current",0.1,10,100,145,92.00,226.00,134.00,true,0.450000,45.00,12.00,66.00
1243,340517,2,1,"Beta(2,1)_current",0.1,10,100,103,65.00,163.00,98.00,true,0.030000,3.00,12.00,97.00
1244,348436,2,1,"Beta(2,1)_current",0.1,10,100,200,128.00,305.00,177.00,false,1.000000,100.00,12.00,45.00
1245,356355,2,1,"Beta(2,1)_current",0.1,10,100,91,57.00,145.00,88.00,true,0.090000,-9.00,12.00,111.00
1246,364274,2,1,"Beta(2,1)_current",0.1,10,100,104,66.00,165.00,99.00,true,0.040000,4.00,12.00,96.00
1247,372193,2,1,"Beta(2,1)_current",0.1,10,100,109,69.00,173.00,104.00,true,0.090000,9.00,12.00,91.00
1248,380112,2,1,"Beta(2,1)_current",0.1,10,100,110,70.00,174.00,104.00,true,0.100000,10.00,12.00,90.00
1249,388031,2,1,"Beta(2,1)_current",0.1,10,100,183,117.00,281.00,164.00,false,0.830000,83.00,12.00,50.00
1250,395950,2,1,"Beta(2,1)_current",0.1,10,100,138,87.00,215.00,128.00,true,0.380000,38.00,12.00,70.00
1251,403869,2,1,"Beta(2,1)_current",0.1,10,100,118,75.00,187.00,112.00,true,0.180000,18.00,12.00,83.00
1252,411788,2,1,"Beta(2,1)_current",0.1,10,100,84,53.00,135.00,82.00,true,0.160000,-16.00,12.00,121.00
1253,419707,2,1,"Beta(2,1)_current",0.1,10,100,64,40.00,103.00,63.00,true,0.360000,-36.00,12.00,163.00
1254,427626,2,1,"Beta(2,1)_current",0.1,10,100,109,69.00,173.00,104.00,true,0.090000,9.00,12.00,91.00
1255,435545,2,1,"Beta(2,1)_current",0.1,10,100,99,62.00,158.00,96.00,true,0.010000,-1.00,12.00,101.00
1256,443464,2,1,"Beta(2,1)_current",0.1,10,100,102,64.00,162.00,98.00,true,0.020000,2.00,12.00,98.00
1257,451383,2,1,"Beta(2,1)_current",0.1,10,100,122,77.00,193.00,116.00,true,0.220000,22.00,12.00,80.00
1258,459302,2,1,"Beta(2,1)_current",0.1,10,100,122,77.00,193.00,116.00,true,0.220000,22.00,12.00,80.00
1259,467221,2,1,"Beta(2,1)_current",0.1,10,100,97,61.00,155.00,94.00,true,0.030000,-3.00,12.00,103.00
1260,475140,2,1,"Beta(2,1)_current",0.1,10,100,93,59.00,149.00,90.00,true,0.070000,-7.00,12.00,108.00
1261,483059,2,1,"Beta(2,1)_current",0.1,10,100,100,63.00,159.00,96.00,true,0.000000,0.00,12.00,100.00
1262,490978,2,1,"Beta(2,1)_current",0.1,10,100,220,141.00,332.00,191.00,false,1.200000,120.00,12.00,40.00
1263,498897,2,1,"Beta(2,1)_current",0.1,10,100,105,66.00,166.00,100.00,true,0.050000,5.00,12.00,95.00
1264,506816,2,1,"Beta(2,1)_current",0.1,10,100,77,49.00,125.00,76.00,true,0.230000,-23.00,12.00,132.00
1265,514735,2,1,"Beta(2,1)_current",0.1,10,100,92,58.00,146.00,88.00,true,0.080000,-8.00,12.00,110.00
1266,522654,2,1,"Beta(2,1)_current",0.1,10,100,200,128.00,305.00,177.00,false,1.000000,100.00,12.00,45.00
1267,530573,2,1,"Beta(2,1)_current",0.1,10,100,103,65.00,163.00,98.00,true,0.030000,3.00,12.00,97.00
1268,538492,2,1,"Beta(2,1)_current",0.1,10,100,71,44.00,114.00,70.00,true,0.290000,-29.00,12.00,146.00
1269,546411,2,1,"Beta(2,1)_current",0.1,10,100,143,91.00,223.00,132.00,true,0.430000,43.00,12.00,67.00
1270,554330,2,1,"Beta(2,1)_current",0.1,10,100,79,49.00,126.00,77.00,true,0.210000,-21.00,12.00,130.00
1271,562249,2,1,"Beta(2,1)_current",0.1,10,100,204,130.00,310.00,180.00,false,1.040000,104.00,12.00,44.00
1272,570168,2,1,"Beta(2,1)_current",0.1,10,100,90,57.00,144.00,87.00,true,0.100000,-10.00,12.00,112.00
1273,578087,2,1,"Beta(2,1)_current",0.1,10,100,162,103.00,251.00,148.00,false,0.620000,62.00,12.00,58.00
1274,586006,2,1,"Beta(2,1)_current",0.1,10,100,112,71.00,178.00,107.00,true,0.120000,12.00,12.00,88.00
1275,593925,2,1,"Beta(2,1)_current",0.1,10,100,180,115.00,277.00,162.00,false,0.800000,80.00,12.00,51.00
1276,601844,2,1,"Beta(2,1)_current",0.1,10,100,110,70.00,174.00,104.00,true,0.100000,10.00,12.00,90.00
1277,609763,2,1,"Beta(2,1)_current",0.1,10,100,117,74.00,185.00,111.00,true,0.170000,17.00,12.00,84.00
1278,617682,2,1,"Beta(2,1)_current",0.1,10,100,164,105.00,254.00,149.00,false,0.640000,64.00,12.00,57.00
1279,625601,2,1,"Beta(2,1)_current",0.1,10,100,102,64.00,162.00,98.00,true,0.020000,2.00,12.00,98.00
1280,633520,2,1,"Beta(2,1)_current",0.1,10,100,71,44.00,114.00,70.00,true,0.290000,-29.00,12.00,146.00
1281,641439,2,1,"Beta(2,1)_current",0.1,10,100,155,99.00,241.00,142.00,true,0.550000,55.00,12.00,61.00
1282,649358,2,1,"Beta(2,1)_current",0.1,10,100,128,81.00,201.00,120.00,true,0.280000,28.00,12.00,76.00
1283,657277,2,1,"Beta(2,1)_current",0.1,10,100,102,64.00,162.00,98.00,true,0.020000,2.00,12.00,98.00
1284,665196,2,1,"Beta(2,1)_current",0.1,10,100,105,66.00,166.00,100.00,true,0.050000,5.00,12.00,95.00
1285,673115,2,1,"Beta(2,1)_current",0.1,10,100,76,48.00,123.00,75.00,true,0.240000,-24.00,12.00,134.00
1286,681034,2,1,"Beta(2,1)_current",0.1,10,100,59,37.00,96.00,59.00,false,0.410000,-41.00,12.00,175.00
1287,688953,2,1,"Beta(2,1)_current",0.1,10,100,104,66.00,165.00,99.00,true,0.040000,4.00,12.00,96.00
1288,696872,2,1,"Beta(2,1)_current",0.1,10,100,69,43.00,112.00,69.00,true,0.310000,-31.00,12.00,149.00
1289,704791,2,1,"Beta(2,1)_current",0.1,10,100,112,71.00,178.00,107.00,true,0.120000,12.00,12.00,88.00
1290,712710,2,1,"Beta(2,1)_current",0.1,10,100,65,41.00,106.00,65.00,true,0.350000,-35.00,12.00,158.00
1291,720629,2,1,"Beta(2,1)_current",0.1,10,100,138,87.00,215.00,128.00,true,0.380000,38.00,12.00,70.00
1292,728548,2,1,"Beta(2,1)_current",0.1,10,100,104,66.00,165.00,99.00,true,0.040000,4.00,12.00,96.00
1293,736467,2,1,"Beta(2,1)_current",0.1,10,100,128,81.00,201.00,120.00,true,0.280000,28.00,12.00,76.00
